korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
환승,hwanseung,Umsteigen,A1,Nomen,다음 역에서 환승하세요.,Steigen Sie an der nächsten Station um.,U-Bahnkarte,a1_subway_card_1,1,false,transfer,Noun,Transfer at the next station.,vocab_a1_0368
출구,chulgu,Ausgang,A1,Nomen,사 번 출구로 나가면 은행이 있어요.,"Wenn Sie Ausgang vier nehmen, ist dort eine Bank.",U-Bahnkarte,a1_subway_card_1,2,false,exit,Noun,"If you take exit four, there is a bank.",vocab_a1_0369
승강장,seunggangjang,Bahnsteig,A1,Nomen,승강장에서 노란 선 뒤에 서요.,Auf dem Bahnsteig stehe ich hinter der gelben Linie.,U-Bahnkarte,a1_subway_card_1,3,false,platform,Noun,On the platform I stand behind the yellow line.,vocab_a1_0370
막차,makcha,letzter Zug,A1,Nomen,오늘 막차는 열두 시예요.,Der letzte Zug ist heute um zwölf Uhr.,U-Bahnkarte,a1_subway_card_1,4,false,last train,Noun,The last train today is at twelve.,vocab_a1_0371
하차,hacha,Aussteigen,A1,Nomen,시청역에서 하차하면 됩니다.,Sie können am Rathaus aussteigen.,U-Bahnkarte,a1_subway_card_1,5,false,getting off,Noun,You can get off at City Hall station.,vocab_a1_0372
승차,seungcha,Einsteigen,A1,Nomen,문이 열리면 천천히 승차하세요.,"Wenn die Tür aufgeht, steigen Sie bitte langsam ein.",U-Bahnkarte,a1_subway_card_1,6,false,boarding,Noun,"When the door opens, please board slowly.",vocab_a1_0373
정기권,jeonggigwon,Zeitkarte,A1,Nomen,한 달 정기권을 충전했어요.,Ich habe eine Monatskarte aufgeladen.,U-Bahnkarte,a1_subway_card_1,7,false,pass,Noun,I loaded a one-month pass.,vocab_a1_0374
개찰구,gaechalgu,Sperre,A1,Nomen,개찰구에 카드를 찍고 들어가요.,Ich halte die Karte an die Sperre und gehe hinein.,U-Bahnkarte,a1_subway_card_1,8,false,ticket gate,Noun,I tap the card at the ticket gate and go in.,vocab_a1_0375
노선도,noseondo,Linienplan,A1,Nomen,노선도에서 빨간 선을 찾아요.,Auf dem Linienplan suche ich die rote Linie.,U-Bahnkarte,a1_subway_card_1,9,false,line map,Noun,I look for the red line on the map.,vocab_a1_0376
도착 안내,dochak annae,Ansage,A1,Ausdruck,도착 안내가 나오면 일어나요.,"Wenn die Ansage kommt, stehe ich auf.",U-Bahnkarte,a1_subway_card_1,10,true,arrival announcement,Expression,"When the arrival announcement comes, I stand up.",vocab_a1_0377
카드 잔액,kadeu janaek,Kartenguthaben,A1,Ausdruck,카드 잔액이 부족해서 충전이 필요해요.,"Das Kartenguthaben reicht nicht, ich muss aufladen.",U-Bahnkarte,a1_subway_card_1,11,true,card balance,Expression,"The card balance is low, so I need to top up.",vocab_a1_0378
내리는 문,naerineun mun,Ausstiegstür,A1,Ausdruck,내리는 문은 오른쪽이에요.,Die Ausstiegstür ist rechts.,U-Bahnkarte,a1_subway_card_1,12,true,exit door,Expression,The exit door is on the right.,vocab_a1_0379
겉옷,geotot,Jacke / etwas drüber,A1,Nomen,바람이 불어서 겉옷을 입어요.,"Es ist windig, deshalb ziehe ich einen Überzieher an.",Wetterschicht,a1_weather_layer_1,1,false,jacket / something over it,Noun,"It is windy, so I put on an outer layer.",vocab_a1_0380
미세먼지,misemeonji,Feinstaub,A1,Nomen,오늘 미세먼지가 많아서 마스크를 써요.,"Heute gibt es viel Feinstaub, deshalb trage ich eine Maske.",Wetterschicht,a1_weather_layer_1,2,false,fine dust,Noun,"There is a lot of fine dust today, so I wear a mask.",vocab_a1_0381
일기예보,ilgiyebo,Wetterbericht,A1,Nomen,일기예보를 보고 옷을 골라요.,Ich schaue den Wetterbericht und wähle die Kleidung.,Wetterschicht,a1_weather_layer_1,3,false,weather forecast,Noun,I check the forecast and choose clothes.,vocab_a1_0382
우비,ubi,Regenjacke,A1,Nomen,소나기가 와서 우비를 챙겼어요.,"Ein Schauer kommt, deshalb habe ich die Regenjacke eingepackt.",Wetterschicht,a1_weather_layer_1,4,false,rain jacket,Noun,"A shower is coming, so I packed a rain jacket.",vocab_a1_0383
얇은 옷,yalbeun ot,leichte Kleidung,A1,Ausdruck,낮에는 얇은 옷이 편해요.,Tagsüber ist leichte Kleidung angenehm.,Wetterschicht,a1_weather_layer_1,5,false,light clothes,Expression,Light clothes are comfortable during the day.,vocab_a1_0384
두꺼운 옷,dukkeoun ot,dicke Kleidung,A1,Ausdruck,밤에는 두꺼운 옷이 필요해요.,Nachts brauche ich dicke Kleidung.,Wetterschicht,a1_weather_layer_1,6,false,thick clothes,Expression,At night I need thick clothes.,vocab_a1_0385
일교차,ilgyocha,Temperaturunterschied,A1,Nomen,봄에는 일교차가 커서 겉옷이 필요해요.,"Im Frühling ist der Temperaturunterschied groß, deshalb brauche ich eine Jacke.",Wetterschicht,a1_weather_layer_1,7,false,day-to-night temperature swing,Noun,"In spring the day-to-night swing is big, so I need a jacket.",vocab_a1_0386
습하다,seuphada,schwül,A1,Adjektiv,오늘 공기가 습하다 느껴져서 창문을 열어요.,"Die Luft fühlt sich heute schwül an, deshalb öffne ich das Fenster.",Wetterschicht,a1_weather_layer_1,8,false,humid,Adjective,"The air feels humid today, so I open the window.",vocab_a1_0387
쌀쌀하다,ssalssalhada,kühl,A1,Adjektiv,아침이 쌀쌀하다 해서 목을 가렸어요.,"Weil der Morgen kühl ist, habe ich den Hals bedeckt.",Wetterschicht,a1_weather_layer_1,9,false,chilly,Adjective,"Because the morning is chilly, I covered my neck.",vocab_a1_0388
맑음,malgeum,heiter,A1,Nomen,오후 예보가 맑음이에요.,Die Nachmittagsvorhersage ist heiter.,Wetterschicht,a1_weather_layer_1,10,true,clear skies,Noun,The afternoon forecast is clear skies.,vocab_a1_0389
소나기,sonagi,Schauer,A1,Nomen,소나기가 금방 지나갈 거예요.,Der Schauer wird bald vorübergehen.,Wetterschicht,a1_weather_layer_1,11,true,shower,Noun,The shower will pass soon.,vocab_a1_0390
겹쳐 입다,gyeopchyeo ipda,in Lagen tragen,A1,Ausdruck,일교차가 클 때는 옷을 겹쳐 입다 해요.,Bei großem Temperaturunterschied trage ich Kleidung in Lagen.,Wetterschicht,a1_weather_layer_1,12,true,to layer clothes,Expression,"When the temperature gap is large, I layer clothes.",vocab_a1_0391
죄송하다,joesonghada,leidtun,A1,Verb,늦게 와서 죄송하다 말하고 앉았어요.,"Ich sagte, es tue mir leid, dass ich zu spät komme, und setzte mich.",Entschuldigung,a1_sorry_thanks_1,1,false,to be sorry,Verb,I said I was sorry for being late and sat down.,vocab_a1_0392
감사하다,gamsahada,dankbar sein,A1,Verb,도와주셔서 감사하다 인사를 했어요.,"Ich habe mich bedankt, weil Sie geholfen haben.",Entschuldigung,a1_sorry_thanks_1,2,false,to be grateful,Verb,I said I was grateful that you helped.,vocab_a1_0393
실례하다,silryehada,stören,A1,Verb,잠깐 실례하다 하고 지나갔어요.,Ich sagte Entschuldigung und ging vorbei.,Entschuldigung,a1_sorry_thanks_1,3,false,to excuse oneself,Verb,I said excuse me and passed by.,vocab_a1_0394
양해,yanghae,Verständnis,A1,Nomen,소음에 양해를 구했어요.,Ich habe um Verständnis für den Lärm gebeten.,Entschuldigung,a1_sorry_thanks_1,4,false,understanding,Noun,I asked for understanding about the noise.,vocab_a1_0395
부탁하다,butakhada,bitten,A1,Verb,창문을 닫아 달라고 부탁하다 전에 먼저 인사해요.,"Bevor ich bitte, das Fenster zu schließen, grüße ich zuerst.",Entschuldigung,a1_sorry_thanks_1,5,false,to ask a favor,Verb,"Before I ask them to close the window, I greet them first.",vocab_a1_0396
문제없어요,munjeeopseoyo,kein Problem,A1,Ausdruck,실수해도 문제없어요.,"Wenn du einen Fehler machst, ist das kein Problem.",Entschuldigung,a1_sorry_thanks_1,6,false,no problem,Expression,"If you make a mistake, no problem.",vocab_a1_0397
제가 더요,jega deoyo,ich habe zu danken,A1,Ausdruck,도와줘서 고맙다는 말에 제가 더요.,"Auf das Danke sage ich, ich habe zu danken.",Entschuldigung,a1_sorry_thanks_1,7,false,I should thank you,Expression,"When someone thanks me, I say I should thank you.",vocab_a1_0398
잠깐만요,jamkkanmanyo,einen Moment,A1,Ausdruck,계산 전에 잠깐만요.,"Vor dem Bezahlen, einen Moment bitte.",Entschuldigung,a1_sorry_thanks_1,8,false,just a moment,Expression,Just a moment before paying.,vocab_a1_0399
다시 말하다,dasi malhada,noch einmal sagen,A1,Ausdruck,못 들어서 다시 말하다 부탁했어요.,"Ich habe gebeten, es noch einmal zu sagen, weil ich es nicht gehört habe.",Entschuldigung,a1_sorry_thanks_1,9,false,to say again,Expression,I asked them to say it again because I did not hear it.,vocab_a1_0400
천천히 말하다,cheoncheonhi malhada,langsam sprechen,A1,Ausdruck,한국어를 천천히 말하다 들으면 이해가 돼요.,"Wenn du Koreanisch langsam sprichst, versteh ich's.",Entschuldigung,a1_sorry_thanks_1,10,true,to speak slowly,Expression,"If you speak Korean slowly, I understand.",vocab_a1_0401
정말 감사해요,jeongmal gamsahaeyo,vielen Dank,A1,Ausdruck,자리를 양보해 주셔서 정말 감사해요.,"Vielen Dank, dass Sie den Platz überlassen haben.",Entschuldigung,a1_sorry_thanks_1,11,true,thank you so much,Expression,Thank you so much for giving up the seat.,vocab_a1_0402
정말 죄송해요,jeongmal joesonghaeyo,es tut mir sehr leid,A1,Ausdruck,발을 밟아서 정말 죄송해요.,"Es tut mir sehr leid, dass ich auf Ihren Fuß getreten bin.",Entschuldigung,a1_sorry_thanks_1,12,true,I am very sorry,Expression,I am very sorry I stepped on your foot.,vocab_a1_0403
요금제,yogeumje,Tarif,A2,Nomen,이 요금제가 데이터량이 더 많아요.,Dieser Tarif hat mehr Datenvolumen.,Handytarif,a2_phone_plan_1,1,false,rate plan,Noun,This rate plan has more data.,vocab_a2_0365
데이터량,deiteoryang,Datenvolumen,A2,Nomen,이번 달 데이터량이 벌써 끝났어요.,Das Datenvolumen für diesen Monat ist schon aufgebraucht.,Handytarif,a2_phone_plan_1,2,false,data allowance,Noun,This month's data allowance is already gone.,vocab_a2_0366
무제한,mujehan,unbegrenzt,A2,Ausdruck,주말에는 데이터가 무제한이에요.,Am Wochenende ist das Datenvolumen unbegrenzt.,Handytarif,a2_phone_plan_1,3,false,unlimited,Expression,On weekends the data is unlimited.,vocab_a2_0367
약정,yakjeong,Vertragslaufzeit,A2,Nomen,약정이 올해 십이월에 끝나요.,Die Vertragslaufzeit endet im Dezember dieses Jahres.,Handytarif,a2_phone_plan_1,4,false,contract term,Noun,The contract term ends this December.,vocab_a2_0368
위약금,wiyakgeum,Vertragsstrafe,A2,Nomen,지금 바꾸면 위약금이 나와요.,"Wenn ich jetzt wechsle, fällt eine Vertragsstrafe an.",Handytarif,a2_phone_plan_1,5,false,early-termination fee,Noun,"If I switch now, there is an early-termination fee.",vocab_a2_0369
로밍,roming,Roaming,A2,Nomen,독일 가기 전에 로밍을 신청해요.,Vor der Reise nach Deutschland beantrage ich Roaming.,Handytarif,a2_phone_plan_1,6,false,roaming,Noun,I apply for roaming before going to Germany.,vocab_a2_0370
부가서비스,bugaseobiseu,Zusatzdienst,A2,Nomen,필요 없는 부가서비스를 껐어요.,Ich habe unnötige Zusatzdienste ausgeschaltet.,Handytarif,a2_phone_plan_1,7,false,add-on service,Noun,I turned off add-on services I do not need.,vocab_a2_0371
청구서,cheongguseo,Rechnung,A2,Nomen,이번 달 청구서가 평소보다 높아요.,Die Rechnung diesen Monat ist höher als sonst.,Handytarif,a2_phone_plan_1,8,false,bill,Noun,This month's bill is higher than usual.,vocab_a2_0372
자동이체,jadongiche,Lastschrift,A2,Nomen,요금은 자동이체로 빠져요.,Die Gebühr wird per Lastschrift abgebucht.,Handytarif,a2_phone_plan_1,9,false,auto debit,Noun,The fee is taken by auto debit.,vocab_a2_0373
고객센터,gogaeksenteo,Kundencenter,A2,Nomen,고객센터에 오전에 전화했어요.,Ich habe das Kundencenter am Vormittag angerufen.,Handytarif,a2_phone_plan_1,10,true,customer center,Noun,I called the customer center in the morning.,vocab_a2_0374
개통하다,gaetonghada,freischalten,A2,Verb,새 번호를 개통하다 전에 신분증이 필요해요.,"Bevor ich eine neue Nummer freischalte, brauche ich den Ausweis.",Handytarif,a2_phone_plan_1,11,true,to activate a line,Verb,"Before I activate a new number, I need ID.",vocab_a2_0375
데이터 충전,deiteo chungjeon,Datenaufladung,A2,Ausdruck,부족하면 데이터 충전을 추가로 사요.,"Wenn es nicht reicht, kaufe ich eine Datenaufladung dazu.",Handytarif,a2_phone_plan_1,12,true,data top-up,Expression,"If it is not enough, I buy a data top-up.",vocab_a2_0376
이체하다,ichehada,überweisen,A2,Verb,월세를 오늘 이체하다 전에 잔고를 봐요.,"Bevor ich die Miete überweise, schaue ich auf den Kontostand.",Bankschalter,a2_bank_counter_1,1,false,to transfer,Verb,"Before I transfer the rent, I check the balance.",vocab_a2_0377
인증서,injeungseo,Zertifikat,A2,Nomen,인터넷 뱅킹 인증서가 만료됐어요.,Das Onlinebanking-Zertifikat ist abgelaufen.,Bankschalter,a2_bank_counter_1,2,false,certificate,Noun,The online banking certificate expired.,vocab_a2_0378
보안카드,boankadeu,Sicherheitskarte,A2,Nomen,보안카드 번호를 두 개 입력해요.,Ich gebe zwei Nummern der Sicherheitskarte ein.,Bankschalter,a2_bank_counter_1,3,false,security card,Noun,I enter two numbers from the security card.,vocab_a2_0379
대기번호,daegibeonho,Wartenummer,A2,Nomen,대기번호를 뽑고 앉아서 기다려요.,Ich ziehe eine Wartenummer und warte im Sitzen.,Bankschalter,a2_bank_counter_1,4,false,queue number,Noun,I take a queue number and wait seated.,vocab_a2_0380
한도,hando,Limit,A2,Nomen,하루 이체 한도를 올렸어요.,Ich habe das tägliche Überweisungslimit erhöht.,Bankschalter,a2_bank_counter_1,5,false,limit,Noun,I raised the daily transfer limit.,vocab_a2_0381
창구직원,changgujikwon,Schalterkraft,A2,Nomen,창구직원이 서류를 천천히 설명해요.,Die Schalterkraft erklärt die Unterlagen langsam.,Bankschalter,a2_bank_counter_1,6,false,counter staff,Noun,The counter staff explains the papers slowly.,vocab_a2_0382
통장정리,tongjangjeongri,Kontoauszug,A2,Nomen,창구에서 통장정리를 부탁했어요.,Am Schalter habe ich um einen Kontoauszug gebeten.,Bankschalter,a2_bank_counter_1,7,false,passbook update,Noun,I asked for a passbook update at the counter.,vocab_a2_0383
인감,ingam,Namensstempel,A2,Nomen,계좌를 만들 때 인감이 필요해요.,Zum Kontoeröffnen brauche ich den Namensstempel.,Bankschalter,a2_bank_counter_1,8,false,name seal,Noun,I need a name seal to open an account.,vocab_a2_0384
비밀번호 재설정,bimilbeonho jaeseoljeong,Passwort zurücksetzen,A2,Ausdruck,비밀번호 재설정을 위해 신분증을 보여 줬어요.,Zum Passwort zurücksetzen habe ich den Ausweis gezeigt.,Bankschalter,a2_bank_counter_1,9,false,password reset,Expression,I showed my ID for a password reset.,vocab_a2_0385
창구 마감,changgu magam,Schalterschluss,A2,Ausdruck,창구 마감이 네 시라서 서둘렀어요.,"Der Schalterschluss ist um vier, deshalb habe ich mich beeilt.",Bankschalter,a2_bank_counter_1,10,true,counter closing,Expression,"Counter closing is at four, so I hurried.",vocab_a2_0386
입금 확인,ipgeum hwakin,Eingangsbestätigung,A2,Ausdruck,입금 확인 문자가 아직 안 왔어요.,Die Eingangsbestätigung ist noch nicht gekommen.,Bankschalter,a2_bank_counter_1,11,true,deposit confirmation,Expression,The deposit confirmation text has not arrived yet.,vocab_a2_0387
출금 한도,chulgeum hando,Abhebungslimit,A2,Ausdruck,출금 한도를 잠시 낮춰 두었어요.,Ich habe das Abhebungslimit vorübergehend gesenkt.,Bankschalter,a2_bank_counter_1,12,true,withdrawal limit,Expression,I temporarily lowered the withdrawal limit.,vocab_a2_0388
헬스장,helseujang,Fitnessstudio,A2,Nomen,퇴근 후에 헬스장에 가요.,Nach der Arbeit gehe ich ins Fitnessstudio.,Fitnesskurs,a2_gym_class_1,1,false,gym,Noun,After work I go to the gym.,vocab_a2_0389
운동복,undongbok,Sportkleidung,A2,Nomen,운동복을 락커에 넣어 두어요.,Ich lasse die Sportkleidung im Spind.,Fitnesskurs,a2_gym_class_1,2,false,workout clothes,Noun,I leave the workout clothes in the locker.,vocab_a2_0390
러닝머신,reoningmeosin,Laufband,A2,Nomen,러닝머신에서 십 분을 걸어요.,Auf dem Laufband gehe ich zehn Minuten.,Fitnesskurs,a2_gym_class_1,3,false,treadmill,Noun,I walk ten minutes on the treadmill.,vocab_a2_0391
스트레칭,seuteureching,Dehnung,A2,Nomen,시작 전에 스트레칭을 해요.,Vor dem Start mache ich Dehnungen.,Fitnesskurs,a2_gym_class_1,4,false,stretching,Noun,I do stretching before starting.,vocab_a2_0392
횟수,hoetsu,Wiederholungen,A2,Nomen,이 동작은 횟수를 열 번으로 해요.,Diese Übung mache ich mit zehn Wiederholungen.,Fitnesskurs,a2_gym_class_1,5,false,reps,Noun,I do this move with ten reps.,vocab_a2_0393
세트,seteu,Satz,A2,Nomen,세트 사이에 물을 마셔요.,Zwischen den Sätzen trinke ich Wasser.,Fitnesskurs,a2_gym_class_1,6,false,set,Noun,I drink water between sets.,vocab_a2_0394
트레이너,teureineo,Trainer,A2,Nomen,트레이너가 자세를 고쳐 줘요.,Der Trainer korrigiert meine Haltung.,Fitnesskurs,a2_gym_class_1,7,false,trainer,Noun,The trainer corrects my posture.,vocab_a2_0395
락커,rakkeo,Spind,A2,Nomen,락커 열쇠를 프론트에 맡겼어요.,Ich habe den Spindschlüssel an der Rezeption abgegeben.,Fitnesskurs,a2_gym_class_1,8,false,locker,Noun,I left the locker key at the front desk.,vocab_a2_0396
회원권,hoewongwon,Mitgliedschaft,A2,Nomen,세 달 회원권을 끊었어요.,Ich habe eine dreimonatige Mitgliedschaft gekauft.,Fitnesskurs,a2_gym_class_1,9,false,membership,Noun,I bought a three-month membership.,vocab_a2_0397
준비운동,junbiundong,Aufwärmen,A2,Nomen,준비운동을 빼면 다치기 쉬워요.,Ohne Aufwärmen verletzt man sich leicht.,Fitnesskurs,a2_gym_class_1,10,true,warm-up,Noun,Without a warm-up it is easy to get hurt.,vocab_a2_0398
근력,geunryeok,Kraft,A2,Nomen,근력 운동은 주 이 번만 해요.,Krafttraining mache ich nur zweimal pro Woche.,Fitnesskurs,a2_gym_class_1,11,true,strength,Noun,I do strength training only twice a week.,vocab_a2_0399
유산소,yusanso,Ausdauer,A2,Nomen,유산소 후에 숨이 고르게 돌아와요.,Nach dem Ausdauertraining wird die Atmung wieder ruhig.,Fitnesskurs,a2_gym_class_1,12,true,cardio,Noun,After cardio my breathing steadies again.,vocab_a2_0400
미용실,miyongsil,Friseursalon,A2,Nomen,토요일 오전에 미용실에 예약했어요.,Am Samstagvormittag habe ich im Friseursalon reserviert.,Friseursalon,a2_salon_visit_1,1,false,hair salon,Noun,I booked the hair salon for Saturday morning.,vocab_a2_0401
커트,keoteu,Schnitt,A2,Nomen,이번엔 커트를 조금만 해 주세요.,Bitte machen Sie den Schnitt diesmal nur ein wenig kürzer.,Friseursalon,a2_salon_visit_1,2,false,haircut,Noun,Please make the haircut just a little shorter this time.,vocab_a2_0402
염색,yeomsaek,Färbung,A2,Nomen,염색은 너무 어둡지 않게 해 주세요.,Bitte machen Sie die Färbung nicht zu dunkel.,Friseursalon,a2_salon_visit_1,3,false,dye,Noun,Please do not make the dye too dark.,vocab_a2_0403
펌,peom,Dauerwelle,A2,Nomen,여름에는 펌을 하지 않을게요.,Im Sommer mache ich keine Dauerwelle.,Friseursalon,a2_salon_visit_1,4,false,perm,Noun,I will not get a perm in summer.,vocab_a2_0404
앞머리,apmeori,Pony,A2,Nomen,앞머리를 눈에 안 들어오게 잘라 주세요.,"Bitte schneiden Sie den Pony so, dass er nicht ins Auge fällt.",Friseursalon,a2_salon_visit_1,5,false,bangs,Noun,Please cut the bangs so they do not fall into my eyes.,vocab_a2_0405
드라이,deurai,Föhnen,A2,Nomen,커트 후에 드라이만 해 주세요.,Nach dem Schnitt bitte nur föhnen.,Friseursalon,a2_salon_visit_1,6,false,blow-dry,Noun,"After the cut, please just blow-dry.",vocab_a2_0406
스타일리스트,seutailriseuteu,Stylist,A2,Nomen,스타일리스트가 거울로 뒷모습을 보여 줘요.,Der Stylist zeigt mir den Hinterkopf im Spiegel.,Friseursalon,a2_salon_visit_1,7,false,stylist,Noun,The stylist shows me the back of my head in the mirror.,vocab_a2_0407
예약금,yeyakgeum,Anzahlung,A2,Nomen,주말 예약은 예약금이 있어요.,Für eine Wochenendreservierung gibt es eine Anzahlung.,Friseursalon,a2_salon_visit_1,8,false,booking deposit,Noun,Weekend bookings have a deposit.,vocab_a2_0408
샴푸,syampu,Shampoo,A2,Nomen,향이 약한 샴푸로 감겨 주세요.,Bitte waschen Sie mit einem schwachen Shampoo.,Friseursalon,a2_salon_visit_1,9,false,shampoo,Noun,Please wash with a mild-scent shampoo.,vocab_a2_0409
트리트먼트,teuriteumeonteu,Kur,A2,Nomen,끝이 갈라져서 트리트먼트를 추가했어요.,"Die Spitzen sind splissig, deshalb habe ich eine Kur dazugenommen.",Friseursalon,a2_salon_visit_1,10,true,treatment,Noun,"The ends are split, so I added a treatment.",vocab_a2_0410
옆머리,yeopmeori,Seitenhaar,A2,Nomen,옆머리를 귀에 안 붙게 해 주세요.,Bitte lassen Sie das Seitenhaar nicht am Ohr kleben.,Friseursalon,a2_salon_visit_1,11,true,side hair,Noun,Please keep the side hair off my ears.,vocab_a2_0411
손질,sonjil,Pflege,A2,Nomen,출근 전에 간단한 손질만 해요.,Vor der Arbeit mache ich nur eine kurze Pflege.,Friseursalon,a2_salon_visit_1,12,true,grooming,Noun,Before work I only do quick grooming.,vocab_a2_0412
관리사무소,gwanrisamuso,Hausverwaltung,A2,Nomen,관리사무소에 주차 스티커를 받으러 가요.,Ich hole den Parkaufkleber in der Hausverwaltung.,Hausordnung,a2_apt_rules_1,1,false,management office,Noun,I go to the management office for a parking sticker.,vocab_a2_0413
입주민,ipjumin,Bewohner,A2,Nomen,입주민만 지하 주차장을 쓸 수 있어요.,Nur Bewohner dürfen die Tiefgarage nutzen.,Hausordnung,a2_apt_rules_1,2,false,resident,Noun,Only residents can use the underground parking.,vocab_a2_0414
주차스티커,juchaseutikeo,Parkaufkleber,A2,Nomen,주차스티커를 앞 유리에 붙여요.,Ich klebe den Parkaufkleber an die Windschutzscheibe.,Hausordnung,a2_apt_rules_1,3,false,parking sticker,Noun,I put the parking sticker on the windshield.,vocab_a2_0415
음식물 봉투,eumsikmul bongtu,Biotüte,A2,Ausdruck,음식물 봉투는 지정된 통에만 넣어요.,Die Biotüte kommt nur in die vorgesehene Tonne.,Hausordnung,a2_apt_rules_1,4,false,food-waste bag,Expression,Food-waste bags go only in the designated bin.,vocab_a2_0416
야간소음,yagansoeum,Nachtlärm,A2,Nomen,열 시 이후에는 야간소음을 피해요.,Nach zehn Uhr vermeide ich Nachtlärm.,Hausordnung,a2_apt_rules_1,5,false,night noise,Noun,After ten I avoid night noise.,vocab_a2_0417
현관문,hyeongwanmun,Wohnungstür,A2,Nomen,현관문이 세게 닫히지 않게 잡아요.,"Ich halte die Wohnungstür, damit sie nicht laut zufällt.",Hausordnung,a2_apt_rules_1,6,false,front door,Noun,I hold the front door so it does not slam.,vocab_a2_0418
방문증,bangmunjeung,Besucherausweis,A2,Nomen,손님은 방문증을 받아 입장해요.,Gäste gehen mit einem Besucherausweis hinein.,Hausordnung,a2_apt_rules_1,7,false,visitor pass,Noun,Guests enter with a visitor pass.,vocab_a2_0419
재활용실,jaehwalyongsil,Wertstoffraum,A2,Nomen,박스는 재활용실에서 접어서 넣어요.,Kartons falte ich im Wertstoffraum zusammen.,Hausordnung,a2_apt_rules_1,8,false,recycling room,Noun,I fold boxes in the recycling room.,vocab_a2_0420
대형폐기,daehyeongpyegi,Sperrmüll,A2,Nomen,소파는 대형폐기로 신청해야 해요.,Das Sofa muss als Sperrmüll angemeldet werden.,Hausordnung,a2_apt_rules_1,9,false,bulk waste,Noun,The sofa must be booked as bulk waste.,vocab_a2_0421
순찰,sunchal,Rundgang,A2,Nomen,밤에 경비 순찰이 두 번 돌아요.,Nachts macht der Wachdienst zwei Rundgänge.,Hausordnung,a2_apt_rules_1,10,true,patrol,Noun,At night security does two patrols.,vocab_a2_0422
위반,wiban,Verstoß,A2,Nomen,흡연 위반이 반복되면 경고가 와요.,Bei wiederholtem Verstoß gegen das Rauchverbot kommt eine Warnung.,Hausordnung,a2_apt_rules_1,11,true,violation,Noun,Repeated smoking violations bring a warning.,vocab_a2_0423
입주자 회의,ipjuja hoeui,Bewohnerversammlung,A2,Ausdruck,입주자 회의에서 엘리베이터 수리를 정했어요.,In der Bewohnerversammlung wurde die Aufzugreparatur beschlossen.,Hausordnung,a2_apt_rules_1,12,true,residents' meeting,Expression,The residents' meeting decided on the elevator repair.,vocab_a2_0424
시급,sigeup,Stundenlohn,A2,Nomen,이번 달부터 시급이 올랐어요.,Ab diesem Monat ist der Stundenlohn gestiegen.,Nebenjob,a2_part_time_1,1,false,hourly wage,Noun,The hourly wage went up this month.,vocab_a2_0425
근무표,geunmupyo,Dienstplan,A2,Nomen,다음 주 근무표가 오늘 올라와요.,Der Dienstplan für nächste Woche kommt heute.,Nebenjob,a2_part_time_1,2,false,shift schedule,Noun,Next week's shift schedule is posted today.,vocab_a2_0426
야간수당,yagansudang,Nachtzuschlag,A2,Nomen,열 시 이후에는 야간수당이 붙어요.,Nach zehn Uhr gibt es einen Nachtzuschlag.,Nebenjob,a2_part_time_1,3,false,night bonus,Noun,After ten there is a night bonus.,vocab_a2_0427
휴게시간,hyugesigan,Pause,A2,Nomen,네 시간마다 휴게시간이 십오 분이에요.,Alle vier Stunden gibt es fünfzehn Minuten Pause.,Nebenjob,a2_part_time_1,4,false,break time,Noun,Every four hours there is a fifteen-minute break.,vocab_a2_0428
인수인계,insuingye,Übergabe,A2,Nomen,마감 전에 인수인계를 짧게 해요.,Vor Feierabend machen wir eine kurze Übergabe.,Nebenjob,a2_part_time_1,5,false,handover,Noun,Before closing we do a short handover.,vocab_a2_0429
알바생,albasaeng,Aushilfe,A2,Nomen,새 알바생에게 커피 기계를 보여 줬어요.,Ich habe der neuen Aushilfe die Kaffeemaschine gezeigt.,Nebenjob,a2_part_time_1,6,false,part-timer,Noun,I showed the new part-timer the coffee machine.,vocab_a2_0430
주휴수당,juhyusudang,Wochenruhegeld,A2,Nomen,일주일에 십오 시간을 일하면 주휴수당이 나와요.,Bei fünfzehn Stunden pro Woche gibt es Wochenruhegeld.,Nebenjob,a2_part_time_1,7,false,weekly rest pay,Noun,"If you work fifteen hours a week, you get weekly rest pay.",vocab_a2_0431
근로계약,geunrogyeyak,Arbeitsvertrag,A2,Nomen,첫날에 근로계약을 읽고 서명해요.,Am ersten Tag lese ich den Arbeitsvertrag und unterschreibe.,Nebenjob,a2_part_time_1,8,false,work contract,Noun,On the first day I read and sign the work contract.,vocab_a2_0432
교대,gyodae,Schichtwechsel,A2,Nomen,여섯 시에 교대가 있어서 조금 일찍 와요.,"Um sechs ist Schichtwechsel, deshalb komme ich etwas früher.",Nebenjob,a2_part_time_1,9,false,shift change,Noun,"Shift change is at six, so I come a bit early.",vocab_a2_0433
점장,jeomjang,Filialleitung,A2,Nomen,점장에게 휴가를 미리 말했어요.,Ich habe der Filialleitung den Urlaub vorher gesagt.,Nebenjob,a2_part_time_1,10,true,store manager,Noun,I told the store manager about the leave in advance.,vocab_a2_0434
