kind,id,level,estimate,delta,reason,blocked_by,bundle_id,suggested_action
vocab,vocab_b2_0040,b2,c1,1,over1,satz_ref+can_do_ref,b2_work,step_up_or_swap
vocab,vocab_b2_0042,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_work,review_fallback
vocab,vocab_b2_0049,b2,c2,2,over2,satz_ref+can_do_ref,b2_society_2,word_move
vocab,vocab_b2_0050,b2,c1,1,over1 src=compound,satz_ref+can_do_ref,b2_society_2,step_up_or_swap
vocab,vocab_b2_0051,b2,c2,2,over2,satz_ref+can_do_ref,b2_work,word_move
vocab,vocab_b2_0056,b2,c1,1,over1,satz_ref+can_do_ref,b2_misc,step_up_or_swap
vocab,vocab_b2_0057,b2,c2,2,over2,satz_ref+can_do_ref,b2_misc,word_move
vocab,vocab_b2_0060,b2,a1,-3,under2,satz_ref+can_do_ref,b2_education,downgrade_candidate
vocab,vocab_b2_0061,b2,c1,1,over1,satz_ref+can_do_ref,b2_education,step_up_or_swap
vocab,vocab_b2_0062,b2,c1,1,over1,satz_ref+can_do_ref,b2_education,step_up_or_swap
vocab,vocab_b2_0063,b2,a2,-2,under2,satz_ref+can_do_ref,b2_communication,downgrade_candidate
vocab,vocab_b2_0066,b2,c2,2,over2,satz_ref+can_do_ref,b2_thinking_2,word_move
vocab,vocab_b2_0068,b2,c1,1,over1,satz_ref+can_do_ref,b2_thinking_2,step_up_or_swap
vocab,vocab_b2_0071,b2,c2,2,over2,satz_ref+can_do_ref,b2_communication,word_move
vocab,vocab_b2_0073,b2,c1,1,over1,satz_ref+can_do_ref,b2_environment_1,step_up_or_swap
vocab,vocab_b2_0075,b2,c1,1,over1,satz_ref+can_do_ref,b2_environment_1,step_up_or_swap
vocab,vocab_b2_0077,b2,c1,1,over1,satz_ref+can_do_ref,b2_environment_1,step_up_or_swap
vocab,vocab_b2_0078,b2,c1,1,over1,satz_ref+can_do_ref,b2_environment_1,step_up_or_swap
vocab,vocab_b2_0080,b2,c2,2,over2,satz_ref+can_do_ref,b2_environment_1,word_move
vocab,vocab_b2_0081,b2,c1,1,over1,satz_ref+can_do_ref,b2_environment_1,step_up_or_swap
vocab,vocab_b2_0082,b2,c2,2,over2,satz_ref+can_do_ref,b2_environment_1,word_move
vocab,vocab_b2_0083,b2,c1,1,over1,satz_ref+can_do_ref,b2_environment_1,step_up_or_swap
vocab,vocab_b2_0084,b2,c1,1,over1,satz_ref+can_do_ref,b2_environment_1,step_up_or_swap
vocab,vocab_b2_0087,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_modern_life_1,review_fallback
vocab,vocab_b2_0093,b2,a2,-2,under2,can_do_ref,b2_modern_life_1,downgrade_candidate
vocab,vocab_b2_0099,b2,a2,-2,under2,satz_ref+can_do_ref,b2_manners_society_1,downgrade_candidate
vocab,vocab_b2_0100,b2,a2,-2,under2,satz_ref+can_do_ref,b2_manners_society_1,downgrade_candidate
vocab,vocab_b2_0102,b2,a2,-2,under2,satz_ref+can_do_ref,b2_manners_society_1,downgrade_candidate
vocab,vocab_b2_0103,b2,a2,-2,under2,satz_ref+can_do_ref,b2_manners_society_1,downgrade_candidate
vocab,vocab_b2_0104,b2,a2,-2,under2,satz_ref+can_do_ref,b2_manners_society_1,downgrade_candidate
vocab,vocab_b2_0106,b2,a2,-2,under2,satz_ref+can_do_ref,b2_manners_society_1,downgrade_candidate
vocab,vocab_b2_0107,b2,c1,1,over1,satz_ref+can_do_ref,b2_manners_society_1,step_up_or_swap
vocab,vocab_b2_0108,b2,a2,-2,under2,can_do_ref,b2_manners_society_1,downgrade_candidate
vocab,vocab_b2_0121,b2,a1,-3,under2,satz_ref+can_do_ref,b2_language_grammar_1,downgrade_candidate
vocab,vocab_b2_0122,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_grammar_1,step_up_or_swap
vocab,vocab_b2_0123,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_grammar_1,step_up_or_swap
vocab,vocab_b2_0124,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_grammar_1,step_up_or_swap
vocab,vocab_b2_0125,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_grammar_1,step_up_or_swap
vocab,vocab_b2_0126,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_grammar_1,step_up_or_swap
vocab,vocab_b2_0127,b2,c1,1,over1,can_do_ref,b2_language_grammar_1,step_up_or_swap
vocab,vocab_b2_0128,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_language_grammar_1,review_fallback
vocab,vocab_b2_0129,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_language_grammar_1,review_fallback
vocab,vocab_b2_0131,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_grammar_1,step_up_or_swap
vocab,vocab_b2_0132,b2,a2,-2,under2,satz_ref+can_do_ref,b2_language_grammar_1,downgrade_candidate
vocab,vocab_b2_0133,b2,a2,-2,under2,satz_ref+can_do_ref,b2_household_practical_1,downgrade_candidate
vocab,vocab_b2_0135,b2,a2,-2,under2 src=derived,satz_ref+can_do_ref,b2_household_practical_1,downgrade_candidate
vocab,vocab_b2_0136,b2,a2,-2,under2,satz_ref+can_do_ref,b2_household_practical_1,downgrade_candidate
vocab,vocab_b2_0138,b2,c1,1,over1,satz_ref+can_do_ref,b2_household_practical_1,step_up_or_swap
vocab,vocab_b2_0140,b2,a2,-2,under2,satz_ref+can_do_ref,b2_household_practical_1,downgrade_candidate
vocab,vocab_b2_0141,b2,a2,-2,under2,satz_ref+can_do_ref,b2_household_practical_1,downgrade_candidate
vocab,vocab_b2_0143,b2,a2,-2,under2,satz_ref+can_do_ref,b2_household_practical_1,downgrade_candidate
vocab,vocab_b2_0147,b2,a2,-2,under2,satz_ref+can_do_ref,b2_relationships_people_1,downgrade_candidate
vocab,vocab_b2_0149,b2,a2,-2,under2,satz_ref+can_do_ref,b2_relationships_people_1,downgrade_candidate
vocab,vocab_b2_0151,b2,a2,-2,under2,satz_ref+can_do_ref,b2_relationships_people_1,downgrade_candidate
vocab,vocab_b2_0153,b2,a2,-2,under2,can_do_ref,b2_relationships_people_1,downgrade_candidate
vocab,vocab_b2_0156,b2,a2,-2,under2,satz_ref+can_do_ref,b2_relationships_people_1,downgrade_candidate
vocab,vocab_b2_0157,b2,a2,-2,under2,satz_ref+can_do_ref,b2_safety_rules_1,downgrade_candidate
vocab,vocab_b2_0158,b2,a2,-2,under2,satz_ref+can_do_ref,b2_safety_rules_1,downgrade_candidate
vocab,vocab_b2_0159,b2,a2,-2,under2,satz_ref+can_do_ref,b2_safety_rules_1,downgrade_candidate
vocab,vocab_b2_0160,b2,a2,-2,under2 src=derived,satz_ref+can_do_ref,b2_safety_rules_1,downgrade_candidate
vocab,vocab_b2_0161,b2,c1,1,over1 src=compound,satz_ref+can_do_ref,b2_safety_rules_1,step_up_or_swap
vocab,vocab_b2_0162,b2,a2,-2,under2,satz_ref+can_do_ref,b2_safety_rules_1,downgrade_candidate
vocab,vocab_b2_0164,b2,a2,-2,under2,satz_ref+can_do_ref,b2_safety_rules_1,downgrade_candidate
vocab,vocab_b2_0167,b2,a2,-2,under2,satz_ref+can_do_ref,b2_safety_rules_1,downgrade_candidate
vocab,vocab_b2_0168,b2,c1,1,over1,satz_ref+can_do_ref,b2_safety_rules_1,step_up_or_swap
vocab,vocab_b2_0169,b2,a2,-2,under2 src=derived,satz_ref+can_do_ref,b2_events_culture_1,downgrade_candidate
vocab,vocab_b2_0170,b2,a2,-2,under2,satz_ref+can_do_ref,b2_events_culture_1,downgrade_candidate
vocab,vocab_b2_0172,b2,a2,-2,under2,satz_ref+can_do_ref,b2_events_culture_1,downgrade_candidate
vocab,vocab_b2_0173,b2,a1,-3,under2,satz_ref+can_do_ref,b2_events_culture_1,downgrade_candidate
vocab,vocab_b2_0176,b2,a2,-2,under2,satz_ref+can_do_ref,b2_events_culture_1,downgrade_candidate
vocab,vocab_b2_0178,b2,a2,-2,under2,satz_ref+can_do_ref,b2_events_culture_1,downgrade_candidate
vocab,vocab_b2_0179,b2,a2,-2,under2,satz_ref+can_do_ref,b2_events_culture_1,downgrade_candidate
vocab,vocab_b2_0181,b2,a2,-2,under2 src=derived,satz_ref+can_do_ref,b2_thinking_verbs_1,downgrade_candidate
vocab,vocab_b2_0186,b2,a2,-2,under2,satz_ref+can_do_ref,b2_thinking_verbs_1,downgrade_candidate
vocab,vocab_b2_0187,b2,a2,-2,under2,satz_ref+can_do_ref,b2_thinking_verbs_1,downgrade_candidate
vocab,vocab_b2_0190,b2,a2,-2,under2,satz_ref+can_do_ref,b2_thinking_verbs_1,downgrade_candidate
vocab,vocab_b2_0191,b2,a2,-2,under2,satz_ref+can_do_ref,b2_thinking_verbs_1,downgrade_candidate
vocab,vocab_b2_0192,b2,a2,-2,under2,satz_ref+can_do_ref,b2_thinking_verbs_1,downgrade_candidate
vocab,vocab_b2_0193,b2,a1,-3,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0194,b2,a2,-2,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0195,b2,a2,-2,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0196,b2,a1,-3,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0197,b2,a2,-2,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0198,b2,a1,-3,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0199,b2,a2,-2,under2,can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0201,b2,a1,-3,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0202,b2,a1,-3,under2,can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0203,b2,a1,-3,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0204,b2,a1,-3,under2,satz_ref+can_do_ref,b2_honorifics_1,downgrade_candidate
vocab,vocab_b2_0205,b2,c1,1,over1,satz_ref+can_do_ref,b2_formal_agreement_1,step_up_or_swap
vocab,vocab_b2_0206,b2,,,unknown,satz_ref+can_do_ref,b2_formal_agreement_1,keep
vocab,vocab_b2_0207,b2,,,unknown,satz_ref+can_do_ref,b2_formal_agreement_1,keep
vocab,vocab_b2_0208,b2,c1,1,over1,satz_ref+can_do_ref,b2_formal_agreement_1,step_up_or_swap
vocab,vocab_b2_0209,b2,c1,1,over1,satz_ref+can_do_ref,b2_formal_agreement_1,step_up_or_swap
vocab,vocab_b2_0210,b2,c2,2,over2,satz_ref+can_do_ref,b2_formal_agreement_1,word_move
vocab,vocab_b2_0211,b2,c2,2,over2,satz_ref+can_do_ref,b2_formal_agreement_1,word_move
vocab,vocab_b2_0212,b2,c1,1,over1,satz_ref+can_do_ref,b2_formal_agreement_1,step_up_or_swap
vocab,vocab_b2_0213,b2,c1,1,over1,satz_ref+can_do_ref,b2_formal_agreement_1,step_up_or_swap
vocab,vocab_b2_0216,b2,,,unknown,satz_ref+can_do_ref,b2_formal_agreement_1,keep
vocab,vocab_b2_0217,b2,c1,1,over1,satz_ref+can_do_ref,b2_formal_complaint_1,step_up_or_swap
vocab,vocab_b2_0218,b2,c2,2,over2,satz_ref+can_do_ref,b2_formal_complaint_1,word_move
vocab,vocab_b2_0220,b2,c2,2,over2,satz_ref+can_do_ref,b2_formal_complaint_1,word_move
vocab,vocab_b2_0223,b2,a2,-2,under2 src=derived,satz_ref+can_do_ref,b2_formal_complaint_1,downgrade_candidate
vocab,vocab_b2_0225,b2,c2,2,over2,satz_ref+can_do_ref,b2_formal_complaint_1,word_move
vocab,vocab_b2_0226,b2,c1,1,over1,satz_ref+can_do_ref,b2_formal_complaint_1,step_up_or_swap
vocab,vocab_b2_0227,b2,c2,2,over2,satz_ref+can_do_ref,b2_formal_complaint_1,word_move
vocab,vocab_b2_0230,b2,c1,1,over1,satz_ref+can_do_ref,b2_decisions_perspectives_1,step_up_or_swap
vocab,vocab_b2_0231,b2,,,unknown,satz_ref+can_do_ref,b2_decisions_perspectives_1,keep
vocab,vocab_b2_0235,b2,c2,2,over2,satz_ref+can_do_ref,b2_decisions_perspectives_1,word_move
vocab,vocab_b2_0236,b2,c1,1,over1 src=compound,satz_ref+can_do_ref,b2_decisions_perspectives_1,step_up_or_swap
vocab,vocab_b2_0237,b2,,,unknown,satz_ref+can_do_ref,b2_decisions_perspectives_1,keep
vocab,vocab_b2_0238,b2,c2,2,over2,satz_ref+can_do_ref,b2_decisions_perspectives_1,word_move
vocab,vocab_b2_0239,b2,c2,2,over2,satz_ref+can_do_ref,b2_decisions_perspectives_1,word_move
vocab,vocab_b2_0240,b2,c1,1,over1,satz_ref+can_do_ref,b2_decisions_perspectives_1,step_up_or_swap
vocab,vocab_b2_0241,b2,c1,1,over1,satz_ref+can_do_ref,b2_reading_response_1,step_up_or_swap
vocab,vocab_b2_0242,b2,c2,2,over2,satz_ref+can_do_ref,b2_reading_response_1,word_move
vocab,vocab_b2_0249,b2,c1,1,over1,satz_ref+can_do_ref,b2_reading_response_1,step_up_or_swap
vocab,vocab_b2_0252,b2,c1,1,over1,satz_ref+can_do_ref,b2_reading_response_1,step_up_or_swap
vocab,vocab_b2_0253,b2,c2,2,over2,satz_ref+can_do_ref,b2_language_society_1,word_move
vocab,vocab_b2_0255,b2,c2,2,over2,satz_ref+can_do_ref,b2_language_society_1,word_move
vocab,vocab_b2_0256,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_society_1,step_up_or_swap
vocab,vocab_b2_0257,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_society_1,step_up_or_swap
vocab,vocab_b2_0258,b2,c2,2,over2,satz_ref+can_do_ref,b2_language_society_1,word_move
vocab,vocab_b2_0259,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_society_1,step_up_or_swap
vocab,vocab_b2_0260,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_society_1,step_up_or_swap
vocab,vocab_b2_0266,b2,c2,2,over2,satz_ref+can_do_ref,b2_collaborative_feedback_1,word_move
vocab,vocab_b2_0268,b2,c1,1,over1,satz_ref+can_do_ref,b2_collaborative_feedback_1,step_up_or_swap
vocab,vocab_b2_0271,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_collaborative_feedback_1,review_fallback
vocab,vocab_b2_0272,b2,a2,-2,under2,satz_ref+can_do_ref,b2_collaborative_feedback_1,downgrade_candidate
vocab,vocab_b2_0275,b2,c1,1,over1,satz_ref+can_do_ref,b2_collaborative_feedback_1,step_up_or_swap
vocab,vocab_b2_0276,b2,c2,2,over2,satz_ref+can_do_ref,b2_collaborative_feedback_1,word_move
vocab,vocab_b2_0278,b2,c1,1,over1,satz_ref+can_do_ref,b2_digital_judgment_1,step_up_or_swap
vocab,vocab_b2_0279,b2,c2,2,over2,satz_ref+can_do_ref,b2_digital_judgment_1,word_move
vocab,vocab_b2_0281,b2,c1,1,over1,satz_ref+can_do_ref,b2_digital_judgment_1,step_up_or_swap
vocab,vocab_b2_0287,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_digital_judgment_1,review_fallback
vocab,vocab_b2_0290,b2,a2,-2,under2,satz_ref+can_do_ref,b2_shared_space_coordination_1,downgrade_candidate
vocab,vocab_b2_0291,b2,c1,1,over1,satz_ref+can_do_ref,b2_shared_space_coordination_1,step_up_or_swap
vocab,vocab_b2_0293,b2,a2,-2,under2,satz_ref+can_do_ref,b2_shared_space_coordination_1,downgrade_candidate
vocab,vocab_b2_0294,b2,a2,-2,under2,satz_ref+can_do_ref,b2_shared_space_coordination_1,downgrade_candidate
vocab,vocab_b2_0297,b2,c1,1,over1 src=compound,satz_ref+can_do_ref,b2_shared_space_coordination_1,step_up_or_swap
vocab,vocab_b2_0298,b2,a2,-2,under2,satz_ref+can_do_ref,b2_shared_space_coordination_1,downgrade_candidate
vocab,vocab_b2_0300,b2,a2,-2,under2,satz_ref+can_do_ref,b2_shared_space_coordination_1,downgrade_candidate
vocab,vocab_b2_0301,b2,c1,1,over1,satz_ref+can_do_ref,b2_personal_boundaries_1,step_up_or_swap
vocab,vocab_b2_0302,b2,a1,-3,under2,satz_ref+can_do_ref,b2_personal_boundaries_1,downgrade_candidate
vocab,vocab_b2_0303,b2,c1,1,over1,satz_ref+can_do_ref,b2_personal_boundaries_1,step_up_or_swap
vocab,vocab_b2_0402,b2,c1,1,over1,satz_ref+can_do_ref,b2_life_values,step_up_or_swap
vocab,vocab_b2_0403,b2,c1,1,over1,satz_ref+can_do_ref,b2_life_values,step_up_or_swap
vocab,vocab_b2_0406,b2,a2,-2,under2,satz_ref+can_do_ref,b2_life_values,downgrade_candidate
vocab,vocab_b2_0407,b2,c1,1,over1,satz_ref+can_do_ref,b2_life_values,step_up_or_swap
vocab,vocab_b2_0409,b2,c1,1,over1,satz_ref+can_do_ref,b2_life_values,step_up_or_swap
vocab,vocab_b2_0411,b2,c2,2,over2,satz_ref+can_do_ref,b2_literature_emotion,word_move
vocab,vocab_b2_0412,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_literature_emotion,review_fallback
vocab,vocab_b2_0413,b2,c1,1,over1,satz_ref+can_do_ref,b2_literature_emotion,step_up_or_swap
vocab,vocab_b2_0414,b2,c1,1,over1,satz_ref+can_do_ref,b2_literature_emotion,step_up_or_swap
vocab,vocab_b2_0415,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_literature_emotion,review_fallback
vocab,vocab_b2_0419,b2,c1,1,over1,satz_ref+can_do_ref,b2_literature_emotion,step_up_or_swap
vocab,vocab_b2_0423,b2,c2,2,over2,satz_ref+can_do_ref,b2_language_change,word_move
vocab,vocab_b2_0425,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_change,step_up_or_swap
vocab,vocab_b2_0426,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_change,step_up_or_swap
vocab,vocab_b2_0427,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_change,step_up_or_swap
vocab,vocab_b2_0429,b2,c1,1,over1,satz_ref+can_do_ref,b2_language_change,step_up_or_swap
vocab,vocab_b2_0431,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_inlaws_1,downgrade_candidate
vocab,vocab_b2_0432,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_inlaws_1,downgrade_candidate
vocab,vocab_b2_0434,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_inlaws_1,downgrade_candidate
vocab,vocab_b2_0435,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_inlaws_1,step_up_or_swap
vocab,vocab_b2_0436,b2,,,unknown,satz_ref+can_do_ref,b2_partner_inlaws_1,keep
vocab,vocab_b2_0437,b2,a1,-3,under2 src=compound,satz_ref+can_do_ref,b2_partner_inlaws_1,downgrade_candidate
vocab,vocab_b2_0438,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_inlaws_1,step_up_or_swap
vocab,vocab_b2_0439,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_inlaws_1,downgrade_candidate
vocab,vocab_b2_0440,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_inlaws_1,downgrade_candidate
vocab,vocab_b2_0441,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_inlaws_1,step_up_or_swap
vocab,vocab_b2_0443,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_marriage_talk_1,step_up_or_swap
vocab,vocab_b2_0444,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_partner_marriage_talk_1,review_fallback
vocab,vocab_b2_0446,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_partner_marriage_talk_1,review_fallback
vocab,vocab_b2_0447,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_marriage_talk_1,step_up_or_swap
vocab,vocab_b2_0449,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_marriage_talk_1,step_up_or_swap
vocab,vocab_b2_0450,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_partner_marriage_talk_1,review_fallback
vocab,vocab_b2_0452,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_marriage_talk_1,downgrade_candidate
vocab,vocab_b2_0453,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_marriage_talk_1,downgrade_candidate
vocab,vocab_b2_0454,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_marriage_talk_1,downgrade_candidate
vocab,vocab_b2_0455,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0456,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0458,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0460,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0462,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0463,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0464,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0465,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_honorific_trap_1,downgrade_candidate
vocab,vocab_b2_0470,b2,c2,2,over2,satz_ref+can_do_ref,b2_partner_ancestral_rite_1,word_move
vocab,vocab_b2_0471,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_partner_ancestral_rite_1,review_fallback
vocab,vocab_b2_0472,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_partner_ancestral_rite_1,review_fallback
vocab,vocab_b2_0474,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_ancestral_rite_1,downgrade_candidate
vocab,vocab_b2_0475,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_ancestral_rite_1,downgrade_candidate
vocab,vocab_b2_0477,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_ancestral_rite_1,downgrade_candidate
vocab,vocab_b2_0481,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_partner_family_money_1,review_fallback
vocab,vocab_b2_0482,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_partner_family_money_1,review_fallback
vocab,vocab_b2_0483,b2,c2,2,over2,satz_ref+can_do_ref,b2_partner_family_money_1,word_move
vocab,vocab_b2_0485,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_family_money_1,step_up_or_swap
vocab,vocab_b2_0487,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_family_money_1,downgrade_candidate
vocab,vocab_b2_0489,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_family_money_1,downgrade_candidate
vocab,vocab_b2_0491,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_holiday_duty_1,downgrade_candidate
vocab,vocab_b2_0493,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_holiday_duty_1,downgrade_candidate
vocab,vocab_b2_0500,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_holiday_duty_1,downgrade_candidate
vocab,vocab_b2_0501,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_holiday_duty_1,downgrade_candidate
vocab,vocab_b2_0505,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_boundary_1,step_up_or_swap
vocab,vocab_b2_0506,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_boundary_1,downgrade_candidate
vocab,vocab_b2_0507,b2,c2,2,over2 src=compound,satz_ref+can_do_ref,b2_partner_boundary_1,word_move
vocab,vocab_b2_0510,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_boundary_1,step_up_or_swap
vocab,vocab_b2_0512,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_boundary_1,downgrade_candidate
vocab,vocab_b2_0513,b2,a1,-3,under2,satz_ref+can_do_ref,b2_partner_boundary_1,downgrade_candidate
vocab,vocab_b2_0514,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_boundary_1,downgrade_candidate
vocab,vocab_b2_0519,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_public_intro_1,downgrade_candidate
vocab,vocab_b2_0523,b2,c1,1,over1,satz_ref+can_do_ref,b2_partner_public_intro_1,step_up_or_swap
vocab,vocab_b2_0525,b2,a2,-2,under2,satz_ref+can_do_ref,b2_partner_public_intro_1,downgrade_candidate
vocab,vocab_b2_0531,b2,c2,2,over2,satz_ref+can_do_ref,b2_performance_review_1,word_move
vocab,vocab_b2_0532,b2,a2,-2,under2,satz_ref+can_do_ref,b2_performance_review_1,downgrade_candidate
vocab,vocab_b2_0535,b2,c2,2,over2,satz_ref+can_do_ref,b2_performance_review_1,word_move
vocab,vocab_b2_0537,b2,c1,1,over1,satz_ref+can_do_ref,b2_performance_review_1,step_up_or_swap
vocab,vocab_b2_0540,b2,c2,2,over2 src=compound,satz_ref+can_do_ref,b2_housing_dispute_1,word_move
vocab,vocab_b2_0541,b2,c1,1,over1,satz_ref+can_do_ref,b2_housing_dispute_1,step_up_or_swap
vocab,vocab_b2_0546,b2,c2,2,over2,satz_ref+can_do_ref,b2_housing_dispute_1,word_move
vocab,vocab_b2_0547,b2,c2,2,over2,satz_ref+can_do_ref,b2_housing_dispute_1,word_move
vocab,vocab_b2_0548,b2,c1,1,over1,satz_ref+can_do_ref,b2_housing_dispute_1,step_up_or_swap
vocab,vocab_b2_0549,b2,c2,2,over2,satz_ref+can_do_ref,b2_housing_dispute_1,word_move
vocab,vocab_b2_0550,b2,c1,1,over1,satz_ref+can_do_ref,b2_housing_dispute_1,step_up_or_swap
vocab,vocab_b2_0552,b2,c1,1,over1,satz_ref+can_do_ref,b2_media_literacy_1,step_up_or_swap
vocab,vocab_b2_0553,b2,c1,1,over1,satz_ref+can_do_ref,b2_media_literacy_1,step_up_or_swap
vocab,vocab_b2_0555,b2,c2,2,over2,satz_ref+can_do_ref,b2_media_literacy_1,word_move
vocab,vocab_b2_0556,b2,c1,1,over1,satz_ref+can_do_ref,b2_media_literacy_1,step_up_or_swap
vocab,vocab_b2_0557,b2,c2,2,over2,satz_ref+can_do_ref,b2_media_literacy_1,word_move
vocab,vocab_b2_0558,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_media_literacy_1,review_fallback
vocab,vocab_b2_0559,b2,a2,-2,under2,satz_ref+can_do_ref,b2_media_literacy_1,downgrade_candidate
vocab,vocab_b2_0561,b2,c1,1,over1,satz_ref+can_do_ref,b2_media_literacy_1,step_up_or_swap
vocab,vocab_b2_0562,b2,c2,2,over2,satz_ref+can_do_ref,b2_media_literacy_1,word_move
vocab,vocab_b2_0564,b2,c2,2,over2,satz_ref+can_do_ref,b2_civic_meeting_1,word_move
vocab,vocab_b2_0565,b2,c1,1,over1,satz_ref+can_do_ref,b2_civic_meeting_1,step_up_or_swap
vocab,vocab_b2_0568,b2,a2,-2,under2,satz_ref+can_do_ref,b2_civic_meeting_1,downgrade_candidate
vocab,vocab_b2_0570,b2,c2,2,fallback_over2 fallback:basic2023,satz_ref+can_do_ref,b2_civic_meeting_1,review_fallback
