korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
증거 사진,jeunggeo sajin,Beweisfoto,B2,Ausdruck,증거 사진에 날짜가 보이게 찍었어요.,Auf dem Beweisfoto ist das Datum sichtbar.,Wohnstreit,b2_housing_dispute_1,6,false,evidence photo,Expression,I took the evidence photo so the date is visible.,vocab_b2_0448
사용 제한,sayong jehan,Nutzungsbeschränkung,B2,Ausdruck,공사 기간 사용 제한을 미리 공지해 달라고 했어요.,"Ich habe gebeten, die Nutzungsbeschränkung während der Bauzeit vorher bekanntzugeben.",Wohnstreit,b2_housing_dispute_1,7,false,use restriction,Expression,I asked them to announce the use restriction during construction in advance.,vocab_b2_0449
비용 분담,biyong bundam,Kostenteilung,B2,Ausdruck,공용부 비용 분담 비율을 규약에서 찾았어요.,Den Anteil der Kostenteilung habe ich in der Ordnung gefunden.,Wohnstreit,b2_housing_dispute_1,8,false,cost share,Expression,I found the shared cost-share ratio in the bylaws.,vocab_b2_0450
퇴거 통보,toegeo tongbo,Räumungsankündigung,B2,Ausdruck,퇴거 통보 기한이 법 기준보다 짧아서 이의를 넣었어요.,"Die Frist der Räumungsankündigung war kürzer als gesetzlich, deshalb habe ich widersprochen.",Wohnstreit,b2_housing_dispute_1,9,false,vacate notice,Expression,"The vacate notice period was shorter than the legal standard, so I objected.",vocab_b2_0451
전입 날짜,jeonip naljja,Melddatum,B2,Ausdruck,전입 날짜와 열쇠 수령일을 따로 적어요.,Melddatum und Schlüsselübergabe schreibe ich getrennt auf.,Wohnstreit,b2_housing_dispute_1,10,true,move-in date,Expression,I write the move-in date and key handover separately.,vocab_b2_0452
분쟁 조항,bunjaeng johang,Streitklausel,B2,Ausdruck,분쟁 조항에 관할 기관이 명시되어 있어요.,In der Streitklausel steht die zuständige Stelle.,Wohnstreit,b2_housing_dispute_1,11,true,dispute clause,Expression,The dispute clause names the competent body.,vocab_b2_0453
합의서 초안,hapuiseo choan,Vergleichsentwurf,B2,Ausdruck,합의서 초안을 받기 전에는 공사에 동의하지 않아요.,Ohne Vergleichsentwurf stimme ich den Arbeiten nicht zu.,Wohnstreit,b2_housing_dispute_1,12,true,settlement draft,Expression,I do not agree to the work before receiving a settlement draft.,vocab_b2_0454
원문 대조,wonmun daejo,Quellenabgleich,B2,Ausdruck,제목만 보지 말고 원문 대조를 먼저 해요.,"Schauen Sie nicht nur die Überschrift an, machen Sie zuerst einen Quellenabgleich.",Medienkompetenz,b2_media_literacy_1,1,false,source check,Expression,Do not look only at the headline; do a source check first.,vocab_b2_0455
선택 편집,seontaek pyeonjip,Auswahlmontage,B2,Ausdruck,짧은 영상은 선택 편집일 수 있어서 앞뒤를 찾아요.,"Ein kurzes Video kann eine Auswahlmontage sein, deshalb suche ich Vorher und Nachher.",Medienkompetenz,b2_media_literacy_1,2,false,selective edit,Expression,"A short clip may be a selective edit, so I look for what came before and after.",vocab_b2_0456
후원 표시,huwon pyosi,Kennzeichnung,B2,Ausdruck,후원 표시가 없으면 광고인지 의심해요.,"Ohne Kennzeichnung prüfe ich, ob es Werbung ist.",Medienkompetenz,b2_media_literacy_1,3,false,sponsorship label,Expression,Without a sponsorship label I question whether it is an ad.,vocab_b2_0457
통계 단위,tonggye danwi,Maßeinheit,B2,Ausdruck,통계 단위가 바뀌면 비교가 어려워요.,"Wechselt die Maßeinheit, wird der Vergleich schwer.",Medienkompetenz,b2_media_literacy_1,4,false,statistic unit,Expression,"If the statistic unit changes, comparison gets hard.",vocab_b2_0458
인용 맥락,inyong maekrak,Zitatrahmen,B2,Ausdruck,한 문장만 떼면 인용 맥락이 사라져요.,"Reißt man einen Satz heraus, fehlt der Zitatrahmen.",Medienkompetenz,b2_media_literacy_1,5,false,quote context,Expression,"If you lift one sentence, the quote context disappears.",vocab_b2_0459
정정 보도,jeongjeong bodo,Richtigstellung,B2,Ausdruck,정정 보도가 내려도 첫 제목이 더 멀리 퍼져요.,Auch nach einer Richtigstellung verbreitet sich die erste Überschrift weiter.,Medienkompetenz,b2_media_literacy_1,6,false,correction notice,Expression,"Even after a correction notice, the first headline travels farther.",vocab_b2_0460
익명 제보,ikmyeong jebo,anonyme Meldung,B2,Ausdruck,익명 제보는 다른 출처와 겹치는지 봐요.,Bei einer anonymen Meldung prüfe ich Überschneidungen mit anderen Quellen.,Medienkompetenz,b2_media_literacy_1,7,false,anonymous tip,Expression,With an anonymous tip I check overlap with other sources.,vocab_b2_0461
알고리즘 추천,algorijeum chucheon,Empfehlungslogik,B2,Ausdruck,알고리즘 추천만 보면 같은 의견만 보여요.,"Folgt man nur der Empfehlungslogik, sieht man dieselben Meinungen.",Medienkompetenz,b2_media_literacy_1,8,false,feed ranking,Expression,"If you follow only feed ranking, you see the same views.",vocab_b2_0462
사실 확인,sasil hwakin,Faktenprüfung,B2,Ausdruck,공유 전에 사실 확인 한 줄을 남겨 둬요.,Vor dem Teilen lasse ich eine Zeile Faktenprüfung stehen.,Medienkompetenz,b2_media_literacy_1,9,false,fact check,Expression,Before sharing I leave one line of fact check.,vocab_b2_0463
과장 표현,gwajang pyohyeon,Übertreibung,B2,Ausdruck,과장 표현을 빼고 숫자를 다시 말해요.,Ich lasse die Übertreibung weg und nenne die Zahl erneut.,Medienkompetenz,b2_media_literacy_1,10,true,loaded wording,Expression,I drop the loaded wording and restate the number.,vocab_b2_0464
출처 계층,chulcheo gyecheung,Quellenlage,B2,Ausdruck,출처 계층이 2차면 1차를 찾아요.,"Ist die Quellenlage sekundär, suche ich das Original.",Medienkompetenz,b2_media_literacy_1,11,true,source layer,Expression,"If the source layer is secondary, I look for the primary.",vocab_b2_0465
공유 보류,gongyu boryu,Teilestopp,B2,Ausdruck,화가 날수록 공유 보류를 십 분 해요.,"Je ärgerlicher ich bin, desto länger lasse ich den Teilestopp von zehn Minuten.",Medienkompetenz,b2_media_literacy_1,12,true,hold before sharing,Expression,"The angrier I am, the more I use a ten-minute hold before sharing.",vocab_b2_0466
주민 의견,jumin uigyeon,Einwohnerstimme,B2,Ausdruck,주민 의견을 삼 분 안에 한 가지로 말해요.,Die Einwohnerstimme fasse ich in drei Minuten auf einen Punkt.,Bürgerversammlung,b2_civic_meeting_1,1,false,resident input,Expression,I state resident input as one point in three minutes.,vocab_b2_0467
안건 순서,angeon sunseo,Tagesordnung,B2,Ausdruck,안건 순서가 바뀌면 발언 준비를 다시 해요.,"Ändert sich die Tagesordnung, bereite ich die Wortmeldung neu vor.",Bürgerversammlung,b2_civic_meeting_1,2,false,agenda order,Expression,"If the agenda order changes, I prepare the remark again.",vocab_b2_0468
발언권,baleongwon,Rederecht,B2,Nomen,발언권을 받은 뒤에만 자료를 나눠 줘요.,Erst nach dem Rederecht verteile ich Unterlagen.,Bürgerversammlung,b2_civic_meeting_1,3,false,the floor,Noun,I hand out papers only after I have the floor.,vocab_b2_0469
회의 기록문,hoeui girokmun,Sitzungsprotokoll,B2,Nomen,회의 기록문 초안을 이틀 안에 검토해요.,Den Entwurf des Sitzungsprotokolls prüfe ich innerhalb von zwei Tagen.,Bürgerversammlung,b2_civic_meeting_1,4,false,minutes,Noun,I review the minutes draft within two days.,vocab_b2_0470
이해관계,ihaegwangye,Interessenlage,B2,Nomen,이해관계를 먼저 밝히고 제안을 말해요.,Ich nenne zuerst die Interessenlage und dann den Vorschlag.,Bürgerversammlung,b2_civic_meeting_1,5,false,stake,Noun,"I disclose the stake first, then the proposal.",vocab_b2_0471
반대 이유,bandae iyu,Gegengrund,B2,Ausdruck,반대 이유는 감정 대신 비용으로 말해요.,Den Gegengrund nenne ich mit Kosten statt mit Gefühl.,Bürgerversammlung,b2_civic_meeting_1,6,false,reason against,Expression,"I state the reason against with cost, not emotion.",vocab_b2_0472
수정안,sujeongan,Änderungsantrag,B2,Nomen,수정안을 문구 단위로 읽어 달라고 했어요.,"Ich habe gebeten, den Änderungsantrag satzweise vorzulesen.",Bürgerversammlung,b2_civic_meeting_1,7,false,amendment,Noun,I asked them to read the amendment sentence by sentence.,vocab_b2_0473
표결 방식,pyogyeol bangsik,Abstimmungsform,B2,Ausdruck,표결 방식이 거수인지 비밀인지 확인해요.,"Ich prüfe, ob die Abstimmungsform per Hand oder geheim ist.",Bürgerversammlung,b2_civic_meeting_1,8,false,voting method,Expression,I check whether the voting method is a show of hands or secret.,vocab_b2_0474
방청,bangcheong,Zuhören,B2,Nomen,방청만 하는 자리에서는 발언하지 않아요.,Auf dem Platz nur zum Zuhören spreche ich nicht.,Bürgerversammlung,b2_civic_meeting_1,9,false,public gallery,Noun,In the public gallery seat I do not speak.,vocab_b2_0475
회의 정족,hoeui jeongjok,Beschlussfähigkeit,B2,Ausdruck,회의 정족이 안 차서 결정을 미뤘어요.,Ohne Beschlussfähigkeit haben wir die Entscheidung verschoben.,Bürgerversammlung,b2_civic_meeting_1,10,true,quorum,Expression,"There was no quorum, so we postponed the decision.",vocab_b2_0476
공개 질의,gonggae jilui,öffentliche Nachfrage,B2,Ausdruck,공개 질의는 개인 비난 없이 사실만 물어요.,"In der öffentlichen Nachfrage frage ich nur nach Fakten, ohne persönliche Kritik.",Bürgerversammlung,b2_civic_meeting_1,11,true,public question,Expression,"In a public question I ask only for facts, without personal blame.",vocab_b2_0477
후속 공지,husok gongji,Folgebekanntgabe,B2,Ausdruck,후속 공지에 일정과 담당 부서를 같이 적어요.,In der Folgebekanntgabe stehen Termin und zuständige Stelle.,Bürgerversammlung,b2_civic_meeting_1,12,true,follow-up notice,Expression,The follow-up notice includes the date and the responsible office.,vocab_b2_0478
양보 범위,yangbo beomwi,Spielraum,B2,Ausdruck,양보 범위를 미리 적어 두고 회의에 들어가요.,Den Spielraum schreibe ich vor der Besprechung auf.,Teamverhandlung,b2_team_negotiation_1,1,false,concession range,Expression,I write the concession range before I enter the meeting.,vocab_b2_0479
핵심 조건,haeksim jogeon,Kernbedingung,B2,Ausdruck,핵심 조건은 일정이고 나머지는 조정 가능해요.,"Die Kernbedingung ist der Termin, der Rest ist verhandelbar.",Teamverhandlung,b2_team_negotiation_1,2,false,must-have,Expression,The must-have is the schedule; the rest can move.,vocab_b2_0480
대안 제시,daean jesi,Gegenvorschlag,B2,Ausdruck,거절만 하지 말고 대안 제시를 한 줄 붙어요.,"Statt nur abzulehnen, hänge ich einen Gegenvorschlag an.",Teamverhandlung,b2_team_negotiation_1,3,false,counter-offer,Expression,"Instead of only refusing, I add one line of counter-offer.",vocab_b2_0481
침묵 구간,chimmuk gugan,Denkpause,B2,Ausdruck,숫자가 나온 뒤 침묵 구간을 십 초 둬요.,Nach der Zahl lasse ich zehn Sekunden Denkpause.,Teamverhandlung,b2_team_negotiation_1,4,false,silent pause,Expression,After a number I leave a ten-second silent pause.,vocab_b2_0482
공동 초안,gongdong choan,Gemeinentwurf,B2,Ausdruck,공동 초안을 화면에 띄우고 문장마다 확인해요.,Den Gemeinentwurf zeigen wir und prüfen Satz für Satz.,Teamverhandlung,b2_team_negotiation_1,5,false,joint draft,Expression,We put the joint draft on screen and check sentence by sentence.,vocab_b2_0483
결정 권한,gyeoljeong gwonhan,Entscheidungskompetenz,B2,Ausdruck,결정 권한이 없는 안건은 보류한다고 말해요.,"Ohne Entscheidungskompetenz sage ich, dass der Punkt ruht.",Teamverhandlung,b2_team_negotiation_1,6,false,decision right,Expression,"If there is no decision right, I say the item is on hold.",vocab_b2_0484
시간 상자,sigan sangja,Zeitfenster,B2,Ausdruck,논쟁은 시간 상자 십오 분을 넘기지 않아요.,Die Debatte bleibt im Zeitfenster von fünfzehn Minuten.,Teamverhandlung,b2_team_negotiation_1,7,false,time box,Expression,The debate does not leave a fifteen-minute time box.,vocab_b2_0485
이해 확인,ihae hwakin,Verständnischeck,B2,Ausdruck,이해 확인으로 상대 말을 한 문장으로 되풀이해요.,Im Verständnischeck wiederhole ich die andere Seite in einem Satz.,Teamverhandlung,b2_team_negotiation_1,8,false,check for understanding,Expression,In the check for understanding I restate the other side in one sentence.,vocab_b2_0486
기록 담당,girok damdang,Protokollführung,B2,Ausdruck,기록 담당을 정해야 합의가 흐려지지 않아요.,Ohne Protokollführung verwässert die Einigung.,Teamverhandlung,b2_team_negotiation_1,9,false,note owner,Expression,Without a note owner the agreement blurs.,vocab_b2_0487
보류 사유,boryu sayu,Ruhegrund,B2,Ausdruck,보류 사유가 자료 부족이면 날짜를 같이 정해요.,"Ist der Ruhegrund fehlendes Material, setzen wir ein Datum.",Teamverhandlung,b2_team_negotiation_1,10,true,reason to pause,Expression,"If the reason to pause is missing material, we set a date together.",vocab_b2_0488
상호 양보,sangho yangbo,wechselseitiges Nachgeben,B2,Ausdruck,상호 양보가 한쪽에만 있으면 다시 말해요.,"Liegt das wechselseitige Nachgeben nur auf einer Seite, spreche ich es an.",Teamverhandlung,b2_team_negotiation_1,11,true,mutual concession,Expression,"If the mutual concession is only on one side, I say so.",vocab_b2_0489
합의 문장,hapui munjang,Einigungssatz,B2,Ausdruck,합의 문장을 채팅에 붙여 확인하고 끝나요.,Wir kleben den Einigungssatz in den Chat und schließen.,Teamverhandlung,b2_team_negotiation_1,12,true,agreed sentence,Expression,"We paste the agreed sentence in chat, confirm, and end.",vocab_b2_0490
한 장 요약,han jang yoyak,Einseiter,B2,Ausdruck,한 장 요약에는 결정이 필요한 질문만 남기어요.,Auf dem Einseiter bleibt nur die Entscheidungsfrage.,Kurzlage,b2_policy_brief_1,1,false,one-pager,Expression,On the one-pager I leave only the question that needs a decision.,vocab_b2_0491
선택지 비교,seontaekji bigyo,Optionsvergleich,B2,Ausdruck,"선택지 비교는 비용, 시간, 위험을 같은 순서로 적어요.","Im Optionsvergleich stehen Kosten, Zeit und Risiko in derselben Reihenfolge.",Kurzlage,b2_policy_brief_1,2,false,option compare,Expression,"In the option compare I list cost, time, and risk in the same order.",vocab_b2_0492
가정 명시,gajeong myeongsi,Annahmenklarheit,B2,Ausdruck,가정 명시를 빼면 숫자가 사실처럼 보여요.,Ohne Annahmenklarheit wirkt die Zahl wie eine Tatsache.,Kurzlage,b2_policy_brief_1,3,false,stated assumption,Expression,Without a stated assumption the number looks like a fact.,vocab_b2_0493
영향 집단,yeonghyang jipdan,betroffene Gruppe,B2,Ausdruck,영향 집단을 먼저 적고 혜택을 나중에 적어요.,"Zuerst nenne ich die betroffene Gruppe, dann den Nutzen.",Kurzlage,b2_policy_brief_1,4,false,affected group,Expression,"I name the affected group first, then the benefit.",vocab_b2_0494
실행 단계,silhaeng dangye,Umsetzungsschritt,B2,Ausdruck,실행 단계는 이번 달에 할 일만 세 개로 줄여요.,Die Umsetzungsschritte kürze ich auf drei Aufgaben in diesem Monat.,Kurzlage,b2_policy_brief_1,5,false,implementation step,Expression,I cut implementation steps to three tasks this month.,vocab_b2_0495
반대 시나리오,bandae sinario,Gegenszenario,B2,Ausdruck,반대 시나리오를 한 단락만 넣어도 설득이 단단해져요.,Schon ein Absatz Gegenszenario macht die Begründung fester.,Kurzlage,b2_policy_brief_1,6,false,counter-case,Expression,Even one paragraph of counter-case makes the case firmer.,vocab_b2_0496
측정 지표,cheukjeong jipyo,Messgröße,B2,Ausdruck,측정 지표가 모호하면 성공을 나중에 다툴 수 있어요.,"Ist die Messgröße unklar, streiten wir später über Erfolg.",Kurzlage,b2_policy_brief_1,7,false,metric,Expression,"If the metric is vague, we may later argue about success.",vocab_b2_0497
권고 문장,gwongo munjang,Empfehlungssatz,B2,Ausdruck,권고 문장은 동사로 시작하고 조건을 붙어요.,Der Empfehlungssatz beginnt mit einem Verb und nennt die Bedingung.,Kurzlage,b2_policy_brief_1,8,false,recommendation line,Expression,The recommendation line starts with a verb and adds a condition.,vocab_b2_0498
공개 범위,gonggae beomwi,Öffnungsgrad,B2,Ausdruck,공개 범위를 내부와 외부로 나눠 적어요.,Den Öffnungsgrad teile ich in intern und extern.,Kurzlage,b2_policy_brief_1,9,false,disclosure scope,Expression,I split the disclosure scope into internal and external.,vocab_b2_0499
결정 기한,gyeoljeong gihan,Entscheidungsfrist,B2,Ausdruck,결정 기한을 적지 않으면 논의가 늘어져요.,Ohne Entscheidungsfrist zieht sich die Debatte.,Kurzlage,b2_policy_brief_1,10,true,decision deadline,Expression,Without a decision deadline the discussion stretches.,vocab_b2_0500
근거 각주,geungeo gakju,Belegfußnote,B2,Ausdruck,근거 각주는 링크보다 날짜와 기관을 먼저 적어요.,In der Belegfußnote stehen Datum und Stelle vor dem Link.,Kurzlage,b2_policy_brief_1,11,true,source footnote,Expression,In the source footnote I put date and institution before the link.,vocab_b2_0501
남은 불확실성,nameun bulhwaksilseong,Restunsicherheit,B2,Ausdruck,남은 불확실성을 숨기지 않고 마지막에 적어요.,"Die Restunsicherheit verstecke ich nicht, sondern schreibe sie ans Ende.",Kurzlage,b2_policy_brief_1,12,true,remaining uncertainty,Expression,I do not hide remaining uncertainty; I put it at the end.,vocab_b2_0502
상위 담당,sangwi damdang,nächste Ebene,B2,Ausdruck,같은 답이 두 번이면 상위 담당 연결을 요청해요.,"Kommt dieselbe Antwort zweimal, bitte ich um die nächste Ebene.",Eskalation,b2_customer_escalation_1,1,false,next-level owner,Expression,"If the same answer comes twice, I ask for the next-level owner.",vocab_b2_0503
사건 번호,sageon beonho,Fallnummer,B2,Ausdruck,사건 번호를 제목에 넣고 이력을 붙여요.,Die Fallnummer setze ich in den Betreff und hänge den Verlauf an.,Eskalation,b2_customer_escalation_1,2,false,case id,Expression,I put the case id in the subject and attach the history.,vocab_b2_0504
약속 불이행,yaksok bulihaeng,Nichteinhaltung,B2,Ausdruck,약속 불이행 날짜를 표로 정리했어요.,Die Daten der Nichteinhaltung habe ich tabellarisch geordnet.,Eskalation,b2_customer_escalation_1,3,false,broken promise,Expression,I listed the dates of the broken promise in a table.,vocab_b2_0505
보상 한도,bosang hando,Kulanzrahmen,B2,Ausdruck,보상 한도를 먼저 밝히면 기대가 맞춰져요.,"Nennt man den Kulanzrahmen zuerst, passen die Erwartungen.",Eskalation,b2_customer_escalation_1,4,false,goodwill limit,Expression,"If you state the goodwill limit first, expectations align.",vocab_b2_0506
재발 기록,jaebal girok,Wiederholungsnotiz,B2,Ausdruck,재발 기록이 세 번이면 점검을 요구해요.,Bei drei Wiederholungsnotizen verlange ich eine Prüfung.,Eskalation,b2_customer_escalation_1,5,false,repeat log,Expression,"If the repeat log hits three, I demand an inspection.",vocab_b2_0507
감정 분리,gamjeong bunri,Sachton,B2,Ausdruck,감정 분리 후에 사실만 세 문장으로 말해요.,Nach dem Sachton nenne ich die Fakten in drei Sätzen.,Eskalation,b2_customer_escalation_1,6,false,separate the feeling,Expression,"After I separate the feeling, I state facts in three sentences.",vocab_b2_0508
우회 채널,uhoe chaeneol,Nebenweg,B2,Ausdruck,우회 채널로 개인 메시지를 보내지 않아요.,Über den Nebenweg schicke ich keine private Nachricht.,Eskalation,b2_customer_escalation_1,7,false,side channel,Expression,I do not send a private message through a side channel.,vocab_b2_0509
최종 통지,choejong tongji,letzte Mitteilung,B2,Ausdruck,최종 통지에는 기한과 다음 절차를 같이 적어요.,In der letzten Mitteilung stehen Frist und nächster Schritt.,Eskalation,b2_customer_escalation_1,8,false,final notice,Expression,The final notice includes the deadline and the next step.,vocab_b2_0510
책임 소재,chaekim sojae,Zuständigkeit,B2,Ausdruck,책임 소재가 두 부서면 한 사람을 지정해 달라고 해요.,"Liegt die Zuständigkeit bei zwei Stellen, bitte ich um eine Person.",Eskalation,b2_customer_escalation_1,9,false,who owns it,Expression,"If who owns it is two offices, I ask them to name one person.",vocab_b2_0511
현장 확인,hyeonjang hwakin,Vor-Ort-Prüfung,B2,Ausdruck,사진만으로 부족하면 현장 확인을 요청해요.,"Reichen Fotos nicht, bitte ich um eine Vor-Ort-Prüfung.",Eskalation,b2_customer_escalation_1,10,true,on-site check,Expression,"If photos are not enough, I request an on-site check.",vocab_b2_0512
합의 조건,hapui jogeon,Vergleichsklausel,B2,Ausdruck,합의 조건을 구두로만 듣지 않고 글로 받아요.,"Die Vergleichsklausel höre ich nicht nur mündlich, ich lasse sie schreiben.",Eskalation,b2_customer_escalation_1,11,true,settlement term,Expression,I do not take the settlement term only verbally; I get it in writing.,vocab_b2_0513
종결 확인,jonggyeol hwakin,Abschlussbestätigung,B2,Ausdruck,종결 확인이 오기 전에는 사건을 닫지 않아요.,Ohne Abschlussbestätigung schließe ich den Fall nicht.,Eskalation,b2_customer_escalation_1,12,true,closure confirm,Expression,I do not close the case before the closure confirm arrives.,vocab_b2_0514
연구 질문,yeongu jilmun,Leitfrage,B2,Ausdruck,연구 질문을 한 문장으로 고정하고 자료를 모아요.,Ich fixiere die Leitfrage in einem Satz und sammle dann Material.,Kurzreferat,b2_research_summary_1,1,false,research question,Expression,"I lock the research question in one sentence, then gather sources.",vocab_b2_0515
표본 크기,pyobon keugi,Stichprobenumfang,B2,Ausdruck,표본 크기가 작으면 일반화를 낮춰 말해요.,"Ist der Stichprobenumfang klein, formuliere ich die Verallgemeinerung schwächer.",Kurzreferat,b2_research_summary_1,2,false,sample size,Expression,"If the sample size is small, I weaken the generalization.",vocab_b2_0516
한계 문장,hangye munjang,Grenzsatz,B2,Ausdruck,한계 문장을 결과보다 먼저 읽게 배치해요.,Den Grenzsatz setze ich vor das Ergebnis.,Kurzreferat,b2_research_summary_1,3,false,limitation line,Expression,I place the limitation line before the result.,vocab_b2_0517
교차 확인,gyocha hwakin,Gegenprobe,B2,Ausdruck,숫자 하나는 교차 확인 없이 발표하지 않아요.,Eine Zahl trage ich nicht ohne Gegenprobe vor.,Kurzreferat,b2_research_summary_1,4,false,cross-check,Expression,I do not present one number without a cross-check.,vocab_b2_0518
용어 정의,yongeo jeongui,Arbeitsdefinition,B2,Ausdruck,용어 정의를 슬라이드 아래에 작게 적어요.,Die Arbeitsdefinition steht klein unter der Folie.,Kurzreferat,b2_research_summary_1,5,false,working definition,Expression,I put the working definition in small type under the slide.,vocab_b2_0519
인용 형식,inyong hyeongsik,Belegform,B2,Ausdruck,인용 형식을 팀 안에서 하나로 맞춰요.,Die Belegform vereinheitlichen wir im Team.,Kurzreferat,b2_research_summary_1,6,false,citation form,Expression,We unify the citation form inside the team.,vocab_b2_0520
결과 강도,gyeolgwa gangdo,Aussagestärke,B2,Ausdruck,결과 강도를 '보인다'와 '확인된다'로 나눠요.,Die Aussagestärke teile ich in 'scheint' und 'ist belegt'.,Kurzreferat,b2_research_summary_1,7,false,claim strength,Expression,I split claim strength into 'appears' and 'is confirmed'.,vocab_b2_0521
도표 읽기,dopyo ilggi,Diagrammlektüre,B2,Ausdruck,도표 읽기는 축부터 소리 내어 확인해요.,Bei der Diagrammlektüre prüfe ich zuerst die Achsen laut.,Kurzreferat,b2_research_summary_1,8,false,chart reading,Expression,In chart reading I check the axes out loud first.,vocab_b2_0522
반례 찾기,banrye chatgi,Gegenbeispielsuche,B2,Ausdruck,반례 찾기를 다섯 분만 해도 주장이 조심스러워져요.,Schon fünf Minuten Gegenbeispielsuche machen die These vorsichtiger.,Kurzreferat,b2_research_summary_1,9,false,looking for counterexamples,Expression,Even five minutes of looking for counterexamples makes the claim more careful.,vocab_b2_0523
요약 문단,yoyak mundan,Kurzabsatz,B2,Ausdruck,요약 문단은 새 정보를 넣지 않아요.,Der Kurzabsatz enthält keine neue Information.,Kurzreferat,b2_research_summary_1,10,true,summary paragraph,Expression,The summary paragraph does not add new information.,vocab_b2_0524
후속 조사,husok josa,Anschlussrecherche,B2,Ausdruck,후속 조사 질문을 발표 끝에 하나만 남겨요.,Am Ende lasse ich nur eine Frage für die Anschlussrecherche.,Kurzreferat,b2_research_summary_1,11,true,follow-up study,Expression,At the end I leave only one follow-up study question.,vocab_b2_0525
출처 목록,chulcheo mokrok,Quellenliste,B2,Ausdruck,출처 목록을 날짜순으로 정리해 공유해요.,Die Quellenliste teile ich nach Datum geordnet.,Kurzreferat,b2_research_summary_1,12,true,source list,Expression,I share the source list sorted by date.,vocab_b2_0526
불확실성 구간,bulhwaksilseong gugan,Unsicherheitsspanne,C1,Ausdruck,불확실성 구간을 숨기면 결론이 과해 보여요.,"Versteckt man die Unsicherheitsspanne, wirkt die Schlussfolgerung zu stark.",Evidenzvorbehalt,c1_evidence_caveat_1,1,false,uncertainty range,Expression,"If you hide the uncertainty range, the conclusion looks too strong.",vocab_c1_0049
표본 편향,pyobon pyeonhyang,Stichprobenverzerrung,C1,Ausdruck,표본 편향을 인정해야 비교가 정직해져요.,Erst mit der Stichprobenverzerrung wird der Vergleich ehrlich.,Evidenzvorbehalt,c1_evidence_caveat_1,2,false,sample bias,Expression,Only after naming sample bias is the comparison honest.,vocab_c1_0050
과잉 일반화,gwaing ilbanhwa,Überverallgemeinerung,C1,Ausdruck,과잉 일반화를 피하려고 적용 범위를 좁혀요.,"Um Überverallgemeinerung zu vermeiden, verenge ich den Geltungsbereich.",Evidenzvorbehalt,c1_evidence_caveat_1,3,false,overgeneralization,Expression,To avoid overgeneralization I narrow the scope of application.,vocab_c1_0051
신뢰 구간,sinroe gugan,Konfidenzintervall,C1,Ausdruck,신뢰 구간이 넓으면 순위 주장을 내려요.,"Ist das Konfidenzintervall breit, senke ich die Rangbehauptung.",Evidenzvorbehalt,c1_evidence_caveat_1,4,false,confidence interval,Expression,"If the confidence interval is wide, I lower the ranking claim.",vocab_c1_0052
공개 한계문,gonggae hangyemun,Grenzhinweis,C1,Ausdruck,공개 한계문을 첫 문단에 두면 오해가 줄어요.,"Steht der Grenzhinweis im ersten Absatz, sinken Missverständnisse.",Evidenzvorbehalt,c1_evidence_caveat_1,5,false,public limitation note,Expression,A public limitation note in the first paragraph reduces misunderstanding.,vocab_c1_0053
설명 강도,seolmyeong gangdo,Erklärstärke,C1,Ausdruck,설명 강도를 자료가 감당하는 만큼만 올려요.,"Die Erklärstärke hebe ich nur so weit, wie die Daten tragen.",Evidenzvorbehalt,c1_evidence_caveat_1,6,false,explanatory strength,Expression,I raise explanatory strength only as far as the data can carry.,vocab_c1_0054
관측 공백,gwancheuk gongbaek,Beobachtungslücke,C1,Ausdruck,관측 공백이 있는 달은 추세를 단정하지 않아요.,In Monaten mit Beobachtungslücke behaupte ich keinen Trend.,Evidenzvorbehalt,c1_evidence_caveat_1,7,false,observation gap,Expression,In months with an observation gap I do not assert a trend.,vocab_c1_0055
측정 오차,cheukjeong ocha,Messabweichung,C1,Ausdruck,측정 오차를 말하면 작은 차이를 과장하지 않게 돼요.,"Nennt man die Messabweichung, übertreibt man kleine Differenzen weniger.",Evidenzvorbehalt,c1_evidence_caveat_1,8,false,measurement error,Expression,Naming measurement error keeps small differences from being overstated.,vocab_c1_0056
인과 단정,ingwa danjeong,Kausalbehauptung,C1,Ausdruck,상관만 있으면 인과 단정을 하지 않아요.,Bei bloßer Korrelation mache ich keine Kausalbehauptung.,Evidenzvorbehalt,c1_evidence_caveat_1,9,false,causal leap,Expression,"If there is only correlation, I do not make a causal leap.",vocab_c1_0057
재현 여부,jaehyeon yeobu,Replizierbarkeit,C1,Ausdruck,재현 여부를 확인하기 전에는 정책을 바꾸지 말자고 해요.,Vor der Prüfung der Replizierbarkeit soll die Politik nicht geändert werden.,Evidenzvorbehalt,c1_evidence_caveat_1,10,true,replicability,Expression,I argue we should not change policy before checking replicability.,vocab_c1_0058
선택 보고,seontaek bogo,selektives Berichten,C1,Ausdruck,선택 보고를 줄이려고 실패한 지표도 표에 남겨요.,Gegen selektives Berichten lasse ich auch gescheiterte Kennzahlen in der Tabelle.,Evidenzvorbehalt,c1_evidence_caveat_1,11,true,selective reporting,Expression,To reduce selective reporting I keep failed metrics in the table.,vocab_c1_0059
