korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
같이 자면,gati jamyeon,wenn wir zusammen schlafen,B1,Ausdruck,같이 자면 얘기가 난다는 말에 방을 나눴어요.,"Wenn wir zusammen schlafen, gebe es Gespräch, also trennten wir die Zimmer.",Partnerschaft & koreanische Familie,b1_partner_sleep_room_1,12,true,if we sleep in the same room,Expression,"They said if we sleep in the same room there will be talk, so we split rooms.",vocab_b1_0331
방문 후기,bangmun hugi,Besuchsnachlese,B1,Nomen,차 안에서 방문 후기를 솔직하게 나눴어요.,Im Auto teilten wir die Besuchsnachlese ehrlich.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,1,false,after-visit recap,Noun,In the car we shared an honest after-visit recap.,vocab_b1_0332
실수 목록,silsu mogrog,Fehlerliste,B1,Nomen,실수 목록을 적으니 생각보다 짧아서 안도했어요.,"Die Fehlerliste war kürzer als gedacht, da atmete ich auf.",Partnerschaft & koreanische Familie,b1_partner_after_visit_1,2,false,list of slips,Noun,"The list of slips was shorter than I thought, so I exhaled.",vocab_b1_0333
감사 메시지,gamsa mesiji,Dankesnachricht,B1,Nomen,감사 메시지는 현우 엄마께 먼저 보냈어요.,Die Dankesnachricht ging zuerst an Hyunwoos Mutter.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,3,false,thank-you message,Noun,I sent the thank-you message to Hyunwoo's mom first.,vocab_b1_0334
오해 풀기,ohae pulgi,ein Missverständnis klären,B1,Nomen,호칭 오해 풀기는 다음 날 전화로 했어요.,Das Missverständnis um die Anrede klärten wir am nächsten Tag am Telefon.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,4,false,clearing a misunderstanding,Noun,We cleared the address-term misunderstanding by phone the next day.,vocab_b1_0335
다음 방문,daeum bangmun,nächster Besuch,B1,Nomen,다음 방문은 더 짧게 하자고 현우가 먼저 말했어요.,Den nächsten Besuch kürzer zu machen schlug Hyunwoo zuerst vor.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,5,false,the next visit,Noun,Hyunwoo suggested first that the next visit be shorter.,vocab_b1_0336
감정 정리,gamjeong jeongri,Gefühle ordnen,B1,Nomen,감정 정리를 하니 긴장보다 따뜻함이 남았어요.,Die Gefühle zu ordnen ließ Wärme statt Anspannung zurück.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,6,false,sorting feelings,Noun,Sorting feelings left warmth more than tension.,vocab_b1_0337
가족 단톡,gajog dantog,Familienchat,B1,Nomen,가족 단톡에 사진 한 장만 올렸어요.,In den Familienchat lud ich nur ein Foto.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,7,false,family group chat,Noun,I posted only one photo in the family group chat.,vocab_b1_0338
잔소리 해석,jansori haeseog,Nörgelei deuten,B1,Ausdruck,잔소리 해석을 현우가 해 주니 상처가 줄었어요.,Hyunwoos Deutung der Nörgelei verringerte die Verletzung.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,8,false,reading nagging kindly,Expression,Hyunwoo's reading of the nagging reduced the sting.,vocab_b1_0339
칭찬 기억,chingchan gieog,erinnerte Lobe,B1,Nomen,칭찬 기억을 적어 두니 다음이 덜 무서웠어요.,Erinnerte Lobe aufzuschreiben machte den nächsten Besuch weniger unheimlich.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,9,false,remembered praise,Noun,Writing down remembered praise made the next time less scary.,vocab_b1_0340
경계 다시 정하다,gyeonggye dasi jeonghada,die Grenze neu setzen,B1,Ausdruck,잠자리 경계 다시 정하니 둘이 편해졌어요.,Die Schlafgrenze neu zu setzen entlastete uns beide.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,10,true,to reset a boundary,Expression,Resetting the sleep boundary made both of us easier.,vocab_b1_0341
선물 감사,seonmul gamsa,Geschenkdank,B1,Nomen,선물 감사를 빠뜨릴 뻔해서 급히 보냈어요.,Den Geschenkdank hätte ich fast vergessen und schickte ihn eilig.,Partnerschaft & koreanische Familie,b1_partner_after_visit_1,11,true,thanks for a gift,Noun,I almost forgot thanks for the gift and sent it in a hurry.,vocab_b1_0342
다음엔 내가,daeumen naega,nächstes Mal ich,B1,Ausdruck,다음엔 내가 통역 없이 인사하겠다고 했어요.,"Nächstes Mal ich begrüße ohne Dolmetschen, sagte ich.",Partnerschaft & koreanische Familie,b1_partner_after_visit_1,12,true,next time I will,Expression,I said next time I will greet without interpreting.,vocab_b1_0343
단톡 입장,dantog ibjang,Chatbeitritt,B1,Nomen,단톡 입장 인사에 이모티콘을 너무 많이 넣었어요.,In die Beitrittsgrüßung setzte ich zu viele Sticker.,Partnerschaft & koreanische Familie,b1_partner_group_chat_1,1,false,joining the group chat,Noun,I put too many stickers in the joining-the-chat greeting.,vocab_b1_0344
읽씹,ilgssib,gelesen ohne Antwort,B1,Nomen,읽씹이 길어질까 봐 짧게라도 답했어요.,Aus Angst vor langem Gelesen-ohne-Antwort antwortete ich wenigstens kurz.,Partnerschaft & koreanische Familie,b1_partner_group_chat_1,2,false,read without reply,Noun,"Afraid of a long read-without-reply, I answered at least briefly.",vocab_b1_0345
공지 확인,gongji hwagin,Hinweis lesen,B1,Nomen,공지 확인을 안 해서 모임 시간을 헷갈렸어요.,Den Hinweis nicht zu lesen ließ mich die Treffenzeit verwechseln.,Partnerschaft & koreanische Familie,b1_partner_group_chat_1,3,false,checking the notice,Noun,Not checking the notice made me mix up the meeting time.,vocab_b1_0346
사진 올리기,sajin olrigi,Fotos hochladen,B1,Nomen,사진 올리기 전에 얼굴이 잘린 컷은 뺐어요.,Vor dem Hochladen ließ ich angeschnittene Gesichter weg.,Partnerschaft & koreanische Familie,b1_partner_group_chat_1,4,false,posting photos,Noun,Before posting photos I dropped the shots with cropped faces.,vocab_b1_0347
읽음 표시,ilgeum pyosi,Gelesen-Haken,B1,Nomen,읽음 표시가 켜져 있어서 바로 답해야 했어요.,"Der Gelesen-Haken war an, also musste ich sofort antworten.",Partnerschaft & koreanische Familie,b1_partner_group_chat_1,5,false,read receipt,Noun,"The read receipt was on, so I had to reply at once.",vocab_b1_0348
단체 호출,danche hochul,Gruppenerwähnung,B1,Nomen,단체 호출은 급한 공지만 쓰라고 현우가 말렸어요.,"Hyunwoo hielt mich zurück, die Gruppenerwähnung nur für Eiliges zu nutzen.",Partnerschaft & koreanische Familie,b1_partner_group_chat_1,6,false,group mention,Noun,Hyunwoo stopped me from using a group mention except for urgent notices.,vocab_b1_0349
이모티콘 과다,imotikon gwada,zu viele Sticker,B1,Ausdruck,이모티콘 과다는 삼촌이 못 읽는다고 해서 줄였어요.,"Zu viele Sticker konnte der Onkel nicht lesen, also reduzierte ich sie.",Partnerschaft & koreanische Familie,b1_partner_group_chat_1,7,false,too many stickers,Expression,"Uncle could not read too many stickers, so I cut them.",vocab_b1_0350
존댓말 채팅,jondaesmal chaeting,höflicher Chat,B1,Nomen,존댓말 채팅을 유지하니 이모가 좋아하셨어요.,Höflichen Chat beizubehalten gefiel der Tante.,Partnerschaft & koreanische Familie,b1_partner_group_chat_1,8,false,honorific chat,Noun,Keeping honorific chat pleased aunt.,vocab_b1_0351
새벽 메시지,saebyeog mesiji,Mitternachtstext,B1,Nomen,새벽 메시지는 보내지 않기로 스스로 정했어요.,Mitternachtstexte nicht zu senden beschloss ich selbst.,Partnerschaft & koreanische Familie,b1_partner_group_chat_1,9,false,late-night message,Noun,I decided myself not to send late-night messages.,vocab_b1_0352
공백만 보내다,gongbaegman bonaeda,nur ein Leerzeichen senden,B1,Ausdruck,할 말이 없어도 공백만 보내진 않았어요.,Auch ohne Worte sandte ich nicht nur ein Leerzeichen.,Partnerschaft & koreanische Familie,b1_partner_group_chat_1,10,true,to send only a space,Expression,Even with nothing to say I did not send only a space.,vocab_b1_0353
나가기 금지,nagagi geumji,nicht verlassen,B1,Ausdruck,나가기 금지는 서운해 보일 수 있다고 했어요.,"Nicht verlassen, hieß es, weil Gehen gekränkt wirken könne.",Partnerschaft & koreanische Familie,b1_partner_group_chat_1,11,true,do not leave the chat,Expression,"They said do not leave, because leaving can look hurt.",vocab_b1_0354
읽은 척,ilgeun cheog,so tun als habe man gelesen,B1,Ausdruck,읽은 척하지 말고 나중에 확인한다고 썼어요.,"Nicht so tun als gelesen, schrieb ich, ich prüfe später.",Partnerschaft & koreanische Familie,b1_partner_group_chat_1,12,true,pretending to have read,Expression,I wrote I would check later instead of pretending to have read.,vocab_b1_0355
양쪽 집,yangjjog jib,beide Elternhäuser,B1,Nomen,양쪽 집을 하루씩 나누는 표가 필요했어요.,Für beide Elternhäuser brauchten wir einen Tagesplan.,Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,1,false,both family homes,Noun,We needed a chart to split both family homes by day.,vocab_b1_0356
명절 당번,myeongjeol dangbeon,Feiertagsdienst,B1,Nomen,명절 당번이 현우 쪽이라 제 가족에게 미리 사과했어요.,"Der Feiertagsdienst lag bei Hyunwoo, also entschuldigte ich mich bei meiner Familie.",Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,2,false,holiday duty,Noun,"Holiday duty was on Hyunwoo's side, so I apologized to my family in advance.",vocab_b1_0357
연휴 근무,yeonhyu geunmu,Feiertagsarbeit,B1,Nomen,연휴 근무가 끼어서 기차표를 다시 샀어요.,"Feiertagsarbeit zwang uns, die Zugtickets neu zu kaufen.",Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,3,false,holiday-week work,Noun,Holiday-week work made us buy the train tickets again.,vocab_b1_0358
방문 순서,bangmun sunseo,Besuchsreihenfolge,B1,Nomen,방문 순서는 나이 많은 집부터라고 적혀 있었어요.,Die Besuchsreihenfolge begann beim ältesten Haus.,Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,4,false,visit order,Noun,The visit order started with the oldest household.,vocab_b1_0359
일정 충돌,iljeong chungdol,Terminkonflikt,B1,Nomen,일정 충돌이 나자 현우가 어머니께 먼저 전화했어요.,Beim Terminkonflikt rief Hyunwoo zuerst die Mutter an.,Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,5,false,schedule clash,Noun,"When a schedule clash appeared, Hyunwoo called his mother first.",vocab_b1_0360
하루만 가다,haruman gada,nur einen Tag gehen,B1,Ausdruck,하루만 가도 되냐고 묻자 아쉽다는 답이 왔어요.,"Ob nur ein Tag reicht, fragte ich, und hörte Bedauern.",Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,6,false,to go for only one day,Expression,I asked if going for only one day was all right and heard regret.,vocab_b1_0361
영상 인사,yeongsang insa,Videogruss,B1,Nomen,못 가는 집에는 영상 인사로 세배를 대신했어요.,"Beim Haus, das wir nicht schafften, ersetzte ein Videogruss die Verbeugung.",Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,7,false,video greeting,Noun,"For the house we could not visit, a video greeting stood in for the bow.",vocab_b1_0362
선물 분배,seonmul bunbae,Geschenkverteilung,B1,Nomen,선물 분배를 표로 짜니 빈손이 사라졌어요.,Die Geschenkverteilung als Tabelle ließ keine leeren Hände.,Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,8,false,gift split,Noun,Planning the gift split as a table removed empty hands.,vocab_b1_0363
명절 예산,myeongjeol yesan,Feiertagsbudget,B1,Nomen,명절 예산을 넘기지 않으려고 과일만 골랐어요.,"Um das Feiertagsbudget nicht zu sprengen, wählte ich nur Obst.",Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,9,false,holiday budget,Noun,To stay in the holiday budget I chose only fruit.,vocab_b1_0364
교통 대란,gyotong daeran,Verkehrschaos,B1,Nomen,교통 대란을 피해 새벽 차를 탔어요.,Dem Verkehrschaos wichen wir mit einer Fahrt in der Frühe aus.,Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,10,true,travel chaos,Noun,We avoided travel chaos by taking a dawn car.,vocab_b1_0365
일정표 공유,iljeongpyo gongyu,den Plan teilen,B1,Nomen,일정표 공유를 하니 양쪽 잔소리가 줄었어요.,Den Plan zu teilen verringerte das Nörgeln auf beiden Seiten.,Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,11,true,sharing the schedule,Noun,Sharing the schedule reduced nagging on both sides.,vocab_b1_0366
올해는 못 가요,olhaeneun mos gayo,dieses Jahr schaffen wir es nicht,B1,Ausdruck,올해는 못 가요를 미리 말하니 실망이 덜했어요.,Dieses Jahr schaffen wir es nicht früh zu sagen milderte die Enttäuschung.,Partnerschaft & koreanische Familie,b1_partner_holiday_plan_1,12,true,we cannot go this year,Expression,Saying we cannot go this year early softened the disappointment.,vocab_b1_0367
시댁,sidaeg,Familie des Ehemanns,B2,Nomen,시댁 첫 명절에는 말수를 줄이는 게 안전했어요.,Am ersten Fest im Haus des Ehemanns war weniger Reden sicherer.,Partnerschaft & koreanische Familie,b2_partner_inlaws_1,1,false,husband's family home,Noun,"At the first holiday in the husband's family, speaking less was safer.",vocab_b2_0431
처가,cheoga,Familie der Ehefrau,B2,Nomen,처가에서는 제가 손님인데도 설거지를 하겠다고 했어요.,"Im Haus der Ehefrau bot ich den Abwasch an, obwohl ich Gast war.",Partnerschaft & koreanische Familie,b2_partner_inlaws_1,2,false,wife's family home,Noun,At the wife's family I offered to wash dishes even as a guest.,vocab_b2_0432
며느리 역할,myeoneuri yeoghal,Schwiegertochterrolle,B2,Nomen,며느리 역할을 기대하는 눈빛을 현우가 먼저 읽었어요.,"Den Blick, der eine Schwiegertochterrolle erwartete, las Hyunwoo zuerst.",Partnerschaft & koreanische Familie,b2_partner_inlaws_1,3,false,daughter-in-law role,Noun,Hyunwoo first read the look that expected a daughter-in-law role.,vocab_b2_0433
사위 대접,sawi daejeob,Schwiegersohnbehandlung,B2,Nomen,사위 대접이 과해서 자리가 오히려 불편했어요.,"Die Schwiegersohnbehandlung war so fürsorglich, dass der Platz unbequem wurde.",Partnerschaft & koreanische Familie,b2_partner_inlaws_1,4,false,son-in-law treatment,Noun,The son-in-law treatment was so extra that the seat felt awkward.,vocab_b2_0434
양가 눈치,yangga nunchi,beide Familien lesen,B2,Ausdruck,양가 눈치를 보느라 선물을 두 세트로 샀어요.,"Um beide Familien zu lesen, kaufte ich Geschenke in zwei Sätzen.",Partnerschaft & koreanische Familie,b2_partner_inlaws_1,5,false,reading both families,Expression,"Reading both families, I bought gifts in two sets.",vocab_b2_0435
시월드,siwoldeu,Schwiegerwelt,B2,Nomen,시월드는 농담 같지만 규칙이 진짜였어요.,"Schwiegerwelt klingt wie ein Witz, die Regeln waren echt.",Partnerschaft & koreanische Familie,b2_partner_inlaws_1,6,false,in-law world,Noun,"In-law world sounds like a joke, but the rules were real.",vocab_b2_0436
처가살이,cheogasali,Leben bei der Frau Familie,B2,Nomen,처가살이는 며칠만이라고 선을 그었어요.,Das Leben bei der Frau Familie begrenzte ich auf wenige Tage.,Partnerschaft & koreanische Familie,b2_partner_inlaws_1,7,false,staying with the wife's family,Noun,I drew a line that staying with the wife's family was only a few days.,vocab_b2_0437
명절 순환,myeongjeol sunhwan,Festtagsrotation,B2,Nomen,명절 순환을 문서로 적으니 싸움이 줄었어요.,Die Festtagsrotation aufzuschreiben verringerte Streit.,Partnerschaft & koreanische Familie,b2_partner_inlaws_1,8,false,holiday rotation,Noun,Writing the holiday rotation down reduced fights.,vocab_b2_0438
시어머니 말씀,sieomeoni malsseum,Worte der Schwiegermutter,B2,Nomen,시어머니 말씀을 평가하지 않고 현우에게만 확인했어요.,"Die Worte der Schwiegermutter bewertete ich nicht, ich prüfte nur bei Hyunwoo.",Partnerschaft & koreanische Familie,b2_partner_inlaws_1,9,false,mother-in-law's remarks,Noun,I did not judge the mother-in-law's remarks; I only checked with Hyunwoo.,vocab_b2_0439
장인어른 건강,jangineoreun geongang,Gesundheit des Schwiegervaters,B2,Nomen,장인어른 건강을 묻는 게 날씨보다 안전한 시작이었어요.,Nach der Gesundheit des Schwiegervaters zu fragen war ein sichererer Einstieg als Wetter.,Partnerschaft & koreanische Familie,b2_partner_inlaws_1,10,true,father-in-law's health,Noun,Asking about the father-in-law's health was a safer start than weather.,vocab_b2_0440
양가 공평,yangga gongpyeong,Fairness zwischen den Häusern,B2,Nomen,양가 공평은 시간보다 성의로 보여 주려 했어요.,Fairness zwischen den Häusern wollte ich eher durch Sorgfalt als durch Stunden zeigen.,Partnerschaft & koreanische Familie,b2_partner_inlaws_1,11,true,fairness between houses,Noun,I tried to show fairness between houses through care more than hours.,vocab_b2_0441
한쪽에만,hanjjogeman,nur zu einer Seite,B2,Ausdruck,한쪽에만 가면 다음 명절이 더 무거워져요.,Nur zu einer Seite zu gehen macht das nächste Fest schwerer.,Partnerschaft & koreanische Familie,b2_partner_inlaws_1,12,true,to only one side,Expression,Going to only one side makes the next holiday heavier.,vocab_b2_0442
상견례,sanggyeonrye,formelles Kennenlernen der Eltern,B2,Nomen,상견례 장소를 식당으로 정하니 집이 덜 부담됐어요.,Das formelle Kennenlernen ins Restaurant zu legen entlastete das Haus.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,1,false,formal meeting of both parents,Noun,Setting the parents' formal meeting at a restaurant eased the house.,vocab_b2_0443
예식 날짜,yesig naljja,Hochzeitsdatum,B2,Nomen,예식 날짜를 음력과 양력으로 둘 다 적었어요.,Das Hochzeitsdatum schrieb ich im Mond- und Sonnenkalender.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,2,false,wedding date,Noun,I wrote the wedding date in both lunar and solar calendars.,vocab_b2_0444
지참금 농담,jichamgeum nongdam,Mitgiftwitz,B2,Nomen,지참금 농담이 나와서 현우가 바로 화제를 접었어요.,"Ein Mitgiftwitz kam, und Hyunwoo beendete das Thema sofort.",Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,3,false,dowry joke,Noun,"A dowry joke appeared, and Hyunwoo closed the topic at once.",vocab_b2_0445
혼수,honsu,Hochzeitsaussteuer,B2,Nomen,혼수 이야기를 앞에서 하지 말라고 미리 약속했어요.,Über die Aussteuer nicht vor den Eltern zu sprechen hatten wir vorher vereinbart.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,4,false,wedding household goods,Noun,We had agreed not to talk about wedding goods in front of them.,vocab_b2_0446
양가 회의,yangga hoeui,Sitzung beider Familien,B2,Nomen,양가 회의 안건을 세 줄로 줄여 갔어요.,Die Sitzung beider Familien kürzte ich auf drei Punkte.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,5,false,meeting of both families,Noun,I cut the both-families meeting agenda to three lines.,vocab_b2_0447
결혼식 규모,gyeolhonsig gyumo,Hochzeitsumfang,B2,Nomen,결혼식 규모는 작게 하자고 먼저 말했어요.,Einen kleinen Hochzeitsumfang schlug ich zuerst vor.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,6,false,wedding scale,Noun,I said first that the wedding scale should stay small.,vocab_b2_0448
하객 명단,hagaeg myeongdan,Gästeliste,B2,Nomen,하객 명단이 길어지자 우선순위를 다시 매겼어요.,"Als die Gästeliste wuchs, setzten wir die Reihenfolge neu.",Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,7,false,guest list,Noun,"When the guest list grew, we ranked priorities again.",vocab_b2_0449
예단,yedan,Brautgeschenk an die Schwiegereltern,B2,Nomen,예단은 형식이 아니라 성의라고 설명했어요.,"Das Brautgeschenk sei Sorgfalt, nicht Form, erklärte ich.",Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,8,false,bridal gift to in-laws,Noun,"I explained that the bridal gift is care, not form.",vocab_b2_0450
결혼 압박,gyeolhon abbag,Heiratsdruck,B2,Nomen,결혼 압박을 농담으로 넘기지 않고 일정을 말했어요.,"Heiratsdruck nicht wegzulachen, sondern einen Zeitrahmen zu nennen, half.",Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,9,false,marriage pressure,Noun,Not laughing off marriage pressure and naming a timeline helped.,vocab_b2_0451
서로의 속도,seoroui sogdo,das Tempo des anderen,B2,Nomen,서로의 속도를 존중한다고 하니 질문이 줄었어요.,Das Tempo des anderen zu achten verringerte die Fragen.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,10,true,each other's pace,Noun,Saying we respect each other's pace reduced the questions.,vocab_b2_0452
아직 아니에요,ajig anieyo,noch nicht,B2,Ausdruck,아직 아니에요를 부드럽게 반복하니 더 이상 묻지 않으셨어요.,Noch nicht sanft zu wiederholen stoppte weitere Fragen.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,11,true,not yet,Expression,Repeating not yet gently stopped further questions.,vocab_b2_0453
우리가 정할게요,uriga jeonghalgeyo,wir entscheiden das,B2,Ausdruck,우리가 정할게요라고 하니 아버지가 한 박자 쉬셨어요.,Wir entscheiden das ließ den Vater einen Schlag innehalten.,Partnerschaft & koreanische Familie,b2_partner_marriage_talk_1,12,true,we will decide that,Expression,Saying we will decide that made father pause a beat.,vocab_b2_0454
호칭 체계,hoching chegye,Anredesystem,B2,Nomen,호칭 체계를 표로 그리니 실수가 줄었어요.,Das Anredesystem als Tabelle zu zeichnen verringerte Fehler.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,1,false,address-term system,Noun,Drawing the address-term system as a table reduced slips.,vocab_b2_0455
어른 앞에서,eoreun apeseo,vor den Älteren,B2,Ausdruck,어른 앞에서 현우를 이름으로 부르지 않기로 했어요.,Vor den Älteren Hyunwoo nicht beim Namen zu nennen vereinbarten wir.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,2,false,in front of elders,Expression,We agreed not to call Hyunwoo by name in front of elders.,vocab_b2_0456
낮춰 부르다,najchwo bureuda,zu vertraulich anreden,B2,Ausdruck,동생을 낮춰 부르다가 현우가 기침으로 막아 줬어요.,"Als ich das jüngere Geschwister zu vertraulich anredete, hustete Hyunwoo.",Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,3,false,to address too casually,Expression,"When I addressed the younger sibling too casually, Hyunwoo coughed to stop me.",vocab_b2_0457
높여 부르다,nopyeo bureuda,zu höflich anreden,B2,Ausdruck,같은 나이인데 높여 부르니 오히려 거리가 생겼어요.,Gleichaltrig zu höflich anreden schuf Distanz.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,4,false,to address too highly,Expression,Addressing a same-age sibling too highly created distance.,vocab_b2_0458
호칭 정정,hoching jeongjeong,Anredekorektur,B2,Nomen,"호칭 정정은 작게, 그리고 바로 했어요.",Die Anredekorektur machte ich leise und sofort.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,5,false,correcting an address term,Noun,I made the address-term correction quietly and at once.,vocab_b2_0459
관계 말,gwangye mal,Beziehungswort,B2,Nomen,관계 말을 빼면 문장이 갑자기 차갑게 들렸어요.,Ohne Beziehungswort klang der Satz plötzlich kalt.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,6,false,relationship word,Noun,Without the relationship word the sentence suddenly sounded cold.,vocab_b2_0460
사적 호칭,sajeog hoching,private Anrede,B2,Nomen,사적 호칭은 집 밖에서만 쓰기로 했어요.,Die private Anrede behielten wir für draussen.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,7,false,private nickname,Noun,We kept the private nickname for outside the house.,vocab_b2_0461
호칭 질문,hoching jilmun,Anredefrage,B2,Nomen,호칭 질문을 먼저 하니 긴장이 풀렸어요.,Die Anredefrage zuerst zu stellen löste die Anspannung.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,8,false,question about what to call someone,Noun,Asking the address-term question first eased the tension.,vocab_b2_0462
잘못된 형,jalmosdoen hyeong,falsches hyeong,B2,Nomen,잘못된 형이라고 부르는 순간 현우 얼굴이 멈췄어요.,Im Moment des falschen hyeong blieb Hyunwoos Gesicht stehen.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,9,false,the wrong hyeong,Noun,"The moment I used the wrong hyeong, Hyunwoo's face froze.",vocab_b2_0463
호칭 메모,hoching memo,Anredenotiz,B2,Nomen,호칭 메모를 주머니에 넣고 화장실에서 봤어요.,"Die Anredenotiz lag in der Tasche, ich las sie auf der Toilette.",Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,10,true,address-term note,Noun,I kept an address-term note in my pocket and checked it in the bathroom.,vocab_b2_0464
다시 여쭤보다,dasi yeojjwoboda,noch einmal höflich fragen,B2,Ausdruck,헷갈리면 다시 여쭤보는 게 침묵보다 나았어요.,Bei Zweifel noch einmal höflich zu fragen war besser als Schweigen.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,11,true,to ask again politely,Expression,"When unsure, asking again politely was better than silence.",vocab_b2_0465
호칭을 미루다,hochingeul miruda,die Anrede aufschieben,B2,Ausdruck,호칭을 미루고 성함만 쓰니 갈등이 없었어요.,Die Anrede aufzuschieben und nur den Namen zu nutzen vermied Konflikt.,Partnerschaft & koreanische Familie,b2_partner_honorific_trap_1,12,true,to postpone choosing an address,Expression,Postponing the address and using the name avoided conflict.,vocab_b2_0466
제사상,jesasang,Ahnentisch,B2,Nomen,제사상 앞에서는 발을 모으고 서 있었어요.,Vor dem Ahnentisch stand ich mit geschlossenen Füßen.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,1,false,ancestral offering table,Noun,In front of the offering table I stood with my feet together.,vocab_b2_0467
지방 쓰기,jibang sseugi,den Ahnenzettel schreiben,B2,Nomen,지방 쓰기는 제가 하지 않고 옆에서 종이만 잡았어요.,"Den Ahnenzettel schrieb ich nicht, ich hielt nur das Papier.",Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,2,false,writing the ancestral name paper,Noun,I did not write the name paper; I only held the sheet.,vocab_b2_0468
술잔 올리기,suljan olrigi,den Becher darbringen,B2,Nomen,술잔 올리기 순서를 놓쳐서 한 박자 늦게 했어요.,Die Reihenfolge beim Darbringen verpasste ich um einen Schlag.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,3,false,offering the wine cup,Noun,I missed the wine-cup offering order and was one beat late.,vocab_b2_0469
재배,jaebae,doppelte Verbeugung,B2,Nomen,재배 각도를 현우가 거실에서 다시 보여 줬어요.,Den Winkel der doppelten Verbeugung zeigte Hyunwoo noch einmal im Wohnzimmer.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,4,false,double ritual bow,Noun,Hyunwoo showed me the double bow again in the living room.,vocab_b2_0470
축문,chugmun,Ritualgebetstext,B2,Nomen,축문은 듣지 못해도 고개를 숙이면 됐어요.,"Den Ritualtext verstand ich nicht, Senken des Kopfes reichte.",Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,5,false,ritual prayer text,Noun,I could not follow the prayer text; lowering my head was enough.,vocab_b2_0471
음복,eumbog,das Mitessen nach dem Ritual,B2,Nomen,음복 전에는 음식을 집지 말라고 했어요.,Vor dem Mitessen nach dem Ritual sollte ich nichts nehmen.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,6,false,eating after the rite,Noun,They told me not to take food before the after-rite meal.,vocab_b2_0472
사진 예절,sajin yejeol,Fotomanieren am Ritual,B2,Nomen,사진 예절은 상 옆이 아니라 끝난 뒤에만이었어요.,"Fotomanieren hieß: nicht neben dem Tisch, erst danach.",Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,7,false,photo manners at the rite,Noun,"Photo manners meant not beside the table, only after.",vocab_b2_0473
제사 역할,jesa yeoghal,Ritualaufgabe,B2,Nomen,제사 역할이 없으면 조용히 서는 게 도움이었어요.,Ohne Ritualaufgabe half ruhiges Stehen.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,8,false,rite role,Noun,"With no rite role, standing quietly helped.",vocab_b2_0474
