id,level,ko,de,en,field_notes,상태,jin_memo
vocab_c1_0143,C1,결정 환류,Beschlussrückgabe,decision return,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0144,C1,공동 설계,Mitgestaltung,co-design,rights: original; pack: c1_participation_design_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0145,C1,지역 여건,Ortslage,local conditions,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0146,C1,야간 소음 한도,Nachtpegel,night noise cap,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0147,C1,녹지 보전,Grünschutz,green-space keep,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0148,C1,상권 이전,Lageverschiebung,commerce shift,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0149,C1,통행 우회,Verkehrsumlegung,traffic diversion,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0150,C1,보상 대상,Ausgleichskreis,who is compensated,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0151,C1,계절 제약,Saisongrenze,seasonal constraint,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0152,C1,공유 편익,geteilter Nutzen,shared benefit,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0153,C1,이전 비용,Verlagerungskosten,relocation cost,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0154,C1,야간 조명,Nachtlicht,night lighting,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0155,C1,이용 시간대,Nutzungsfenster,hours of use,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0156,C1,현장 실험,Ortsversuch,on-site trial,rights: original; pack: c1_local_tradeoff_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0157,C1,운영 인력,Betriebspersonal,ops staff,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0158,C1,교체 주기,Ersatzrhythmus,replacement cycle,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0159,C1,예비 부품,Ersatzvorhalt,spare stock,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0160,C1,점검 로그,Wartungslog,service log,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0161,C1,야간 당직,Nachtdienst,night duty,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0162,C1,교육 갱신,Schulungsauffrischung,refresher training,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0163,C1,고장 대기,Störwartezeit,outage wait,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0164,C1,예산 이월,Mittelübertragung,budget carryover,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0165,C1,사용자 신고,Nutzermeldung,user report,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0166,C1,수명 예측,Lebensdauerlage,life estimate,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0167,C1,외주 의존,Fremdabhängigkeit,vendor lock,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0168,C1,지속 점검표,Dauercheckliste,ongoing checklist,rights: original; pack: c1_maintenance_burden_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0073,C2,담론 전제,Diskursprämisse,discourse premise,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0074,C2,은유 체계,Metaphernnetz,metaphor system,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0075,C2,주어 선택,Subjektwahl,choice of subject,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0076,C2,수동 은폐,Passivverdeckung,passive concealment,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0077,C2,범주 이동,Kategorieverschiebung,category shift,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0078,C2,시간 틀,Zeitrahmen,time frame,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0079,C2,대비 쌍,Gegenüberstellung,contrast pair,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0080,C2,인용 권위,Zitatautorität,quoted authority,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0081,C2,침묵 지점,Schweigestelle,what is left unsaid,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0082,C2,재명명,Umbenennung,renaming,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0083,C2,청자 위치,Adressatenort,where the listener is put,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0084,C2,해석 경쟁,Deutungskonkurrenz,competing readings,rights: original; pack: c2_framing_analysis_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0085,C2,제도적 권한,Amtsmacht,institutional power,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0086,C2,공식 어조,Amtsregister,official register,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0087,C2,위임 범위,Zuständigkeitsgrenze,scope of authority,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0088,C2,기록 의무,Dokumentationspflicht,duty to record,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0089,C2,재량 공간,Ermessensraum,discretion space,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0090,C2,항의 창구,Widerspruchsstelle,objection desk,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0091,C2,공개 지연,Offenlegungsverzug,disclosure delay,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0092,C2,관행 인용,Üblichkeitszitat,appeal to custom,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0093,C2,책임 분산,Verantwortungsstreuung,diffused ownership,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0094,C2,내부 지침,Binnenweisung,internal directive,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0095,C2,권한 위임장,Übertragungsakt,delegation instrument,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0096,C2,제도 기억,Amtsgedächtnis,institutional memory,rights: original; pack: c2_institutional_voice_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0097,C2,서술 시점,Erzählstandort,narrative standpoint,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0098,C2,선택적 기억,Selektivgedächtnis,selective memory,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0099,C2,증언 위치,Zeugenort,where testimony sits,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0100,C2,연대기 절단,Chronikbruch,cut in the timeline,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0101,C2,집합 기억,Kollektivgedächtnis,shared memory,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0102,C2,침묵의 세대,Schweigegeneration,silent generation,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0103,C2,기념 문장,Gedenksatz,commemoration line,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0104,C2,기록 공백,Archivlücke,archive gap,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0105,C2,회고 왜곡,Rückschauverzerrung,hindsight warp,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0106,C2,복수 서사,Mehrfacherzählung,plural narrative,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0107,C2,망각 설계,Vergessensordnung,designed forgetting,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0108,C2,계승 쟁점,Weitergabestreit,what gets handed on,rights: original; pack: c2_memory_narrative_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0109,C2,명령형 공지,Befehlshinweis,imperative notice,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0110,C2,전문 장벽,Fachmauer,jargon wall,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0111,C2,불가피 수사,Unvermeidlichkeitsrede,inevitability talk,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0112,C2,전문가 위임,Expertenmandat,expert handover,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0113,C2,침묵 압박,Schweigedruck,pressure to stay quiet,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0114,C2,권위 인용,Autoritätsbeleg,appeal to rank,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0115,C2,완곡 금지,Euphemismusstopp,no softening label,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0116,C2,청중 분할,Publikumsspaltung,split audience,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0117,C2,결정 불가역,Unumkehrbarkeit,claimed irreversibility,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0118,C2,규범 포장,Normverpackung,norm wrapping,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0119,C2,침묵 동의,Schweigezustimmung,silence as consent,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0120,C2,발화의 자리,Äußerungsort,seat of the utterance,rights: original; pack: c2_authority_language_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0121,C2,이의 경로,Einspruchsweg,appeal path,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0122,C2,자동 결정,Automatenbescheid,automated decision,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0123,C2,인간 재심,menschliche Nachprüfung,human review,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0124,C2,기한 안내,Fristmitteilung,deadline notice,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0125,C2,증거 제출란,Belegfeld,evidence field,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0126,C2,결정 요약,Bescheidkern,decision core,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0127,C2,항소 비용,Beschwerdeaufwand,cost of appealing,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0128,C2,회신 의무,Antwortpflicht,duty to reply,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0129,C2,제3자 검토,Drittprüfung,third-party look,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0130,C2,철회 효과,Rücknahmewirkung,effect of withdrawal,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0131,C2,접근 언어,Zugangssprache,language of access,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0132,C2,종결 이유서,Abschlussbegründung,closure rationale,rights: original; pack: c2_appeal_path_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0133,C2,추적 가능성,Nachvollziehbarkeit,traceability,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0134,C2,변경 이력,Änderungshistorie,change history,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0135,C2,접근 기록,Zugriffsprotokoll,access log,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0136,C2,보존 기한,Haltedauer,retention window,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0137,C2,삭제 권한,Löschbefugnis,who may delete,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0138,C2,모델 버전,Modellstand,model version,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0139,C2,입력 스냅샷,Eingabestand,input snapshot,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0140,C2,감사 독립,Prüfunabhängigkeit,audit independence,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0141,C2,로그 변조,Protokollbruch,log tampering,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0142,C2,최소 수집,Minimalerhebung,minimum collection,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0143,C2,열람 창구,Einsichtskanal,inspection channel,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0144,C2,책임 매핑,Zuständigkeitskarte,accountability map,rights: original; pack: c2_audit_trail_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0145,C2,철회권,Widerrufsrecht,right to withdraw,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0146,C2,동의 철회,Einwilligungsrücknahme,consent withdrawal,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0147,C2,파생 데이터,abgeleitete Daten,derived data,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0148,C2,복원 금지,Wiederherstellstopp,no restore,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0149,C2,처리 정지,Verarbeitungsstopp,processing pause,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0150,C2,기본값 설계,Voreinstellung,default design,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0151,C2,고지 시점,Hinweiszeit,when notice is given,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0152,C2,철회 확인서,Widerrufsbeleg,withdrawal receipt,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0153,C2,연계 서비스,Verbunddienst,linked service,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0154,C2,재동의 압박,Neuerlaubnisdruck,pressure to re-consent,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0155,C2,보존 예외,Halteausnahme,retention exception,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0156,C2,종료 경로,Beendigungsweg,exit path,rights: original; pack: c2_withdrawal_right_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0157,C2,차등 영향,ungleiche Wirkung,uneven impact,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0158,C2,오류 비용,Fehlerpreis,cost of being wrong,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0159,C2,피드백 왜곡,Rückkopplungskrümmung,feedback warp,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0160,C2,대리 변수,Ersatzmerkmal,proxy feature,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0161,C2,설명 가능 주장,Erklärbarkeitsbehauptung,explainability claim,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0162,C2,긴급 차단,Notsperre,kill switch,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0163,C2,피해 구제,Schadensweg,remedy path,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0164,C2,배포 범위,Ausrollkreis,rollout scope,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0165,C2,감시 전환,Überwachungskippung,turn to surveillance,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0166,C2,집단 소송점,Sammelpunkt,collective claim point,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0167,C2,모델 폐기,Modellrückzug,model retirement,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0168,C2,공적 감독,öffentliche Aufsicht,public oversight,rights: original; pack: c2_automated_harm_1; canonical sentence derives matching cloze/satz,approved,Jin explicit app-integration approval (2026-08-15).
