id,level,ko,de,en,field_notes,상태,jin_memo
satz_b1_0141,B1,실수 목록을 적으니 생각보다 짧아서 안도했어요.,"Die Fehlerliste war kürzer als gedacht, da atmete ich auf.","The list of slips was shorter than I thought, so I exhaled.",rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0145 and satz_b1_0141,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0142,B1,감사 메시지는 현우 엄마께 먼저 보냈어요.,Die Dankesnachricht ging zuerst an Hyunwoos Mutter.,I sent the thank-you message to Hyunwoo's mom first.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0146 and satz_b1_0142,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0143,B1,호칭 오해 풀기는 다음 날 전화로 했어요.,Das Missverständnis um die Anrede klärten wir am nächsten Tag am Telefon.,We cleared the address-term misunderstanding by phone the next day.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0147 and satz_b1_0143,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0144,B1,다음 방문은 더 짧게 하자고 현우가 먼저 말했어요.,Den nächsten Besuch kürzer zu machen schlug Hyunwoo zuerst vor.,Hyunwoo suggested first that the next visit be shorter.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0148 and satz_b1_0144,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0145,B1,감정 정리를 하니 긴장보다 따뜻함이 남았어요.,Die Gefühle zu ordnen ließ Wärme statt Anspannung zurück.,Sorting feelings left warmth more than tension.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0149 and satz_b1_0145,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0146,B1,가족 단톡에 사진 한 장만 올렸어요.,In den Familienchat lud ich nur ein Foto.,I posted only one photo in the family group chat.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0150 and satz_b1_0146,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0147,B1,잔소리 해석을 현우가 해 주니 상처가 줄었어요.,Hyunwoos Deutung der Nörgelei verringerte die Verletzung.,Hyunwoo's reading of the nagging reduced the sting.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0151 and satz_b1_0147,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0148,B1,칭찬 기억을 적어 두니 다음이 덜 무서웠어요.,Erinnerte Lobe aufzuschreiben machte den nächsten Besuch weniger unheimlich.,Writing down remembered praise made the next time less scary.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0152 and satz_b1_0148,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0149,B1,잠자리 경계 다시 정하니 둘이 편해졌어요.,Die Schlafgrenze neu zu setzen entlastete uns beide.,Resetting the sleep boundary made both of us easier.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0153 and satz_b1_0149,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0150,B1,선물 감사를 빠뜨릴 뻔해서 급히 보냈어요.,Den Geschenkdank hätte ich fast vergessen und schickte ihn eilig.,I almost forgot thanks for the gift and sent it in a hurry.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0154 and satz_b1_0150,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0151,B1,다음엔 내가 통역 없이 인사하겠다고 했어요.,"Nächstes Mal ich begrüße ohne Dolmetschen, sagte ich.",I said next time I will greet without interpreting.,rights: original; pack: b1_partner_after_visit_1; canonical sentence derives cloze_b1_0155 and satz_b1_0151,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0152,B1,단톡 입장 인사에 이모티콘을 너무 많이 넣었어요.,In die Beitrittsgrüßung setzte ich zu viele Sticker.,I put too many stickers in the joining-the-chat greeting.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0156 and satz_b1_0152,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0153,B1,읽씹이 길어질까 봐 짧게라도 답했어요.,Aus Angst vor langem Gelesen-ohne-Antwort antwortete ich wenigstens kurz.,"Afraid of a long read-without-reply, I answered at least briefly.",rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0157 and satz_b1_0153,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0154,B1,공지 확인을 안 해서 모임 시간을 헷갈렸어요.,Den Hinweis nicht zu lesen ließ mich die Treffenzeit verwechseln.,Not checking the notice made me mix up the meeting time.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0158 and satz_b1_0154,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0155,B1,사진 올리기 전에 얼굴이 잘린 컷은 뺐어요.,Vor dem Hochladen ließ ich angeschnittene Gesichter weg.,Before posting photos I dropped the shots with cropped faces.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0159 and satz_b1_0155,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0156,B1,읽음 표시가 켜져 있어서 바로 답해야 했어요.,"Der Gelesen-Haken war an, also musste ich sofort antworten.","The read receipt was on, so I had to reply at once.",rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0160 and satz_b1_0156,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0157,B1,단체 호출은 급한 공지만 쓰라고 현우가 말렸어요.,"Hyunwoo hielt mich zurück, die Gruppenerwähnung nur für Eiliges zu nutzen.",Hyunwoo stopped me from using a group mention except for urgent notices.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0161 and satz_b1_0157,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0158,B1,이모티콘 과다는 삼촌이 못 읽는다고 해서 줄였어요.,"Zu viele Sticker konnte der Onkel nicht lesen, also reduzierte ich sie.","Uncle could not read too many stickers, so I cut them.",rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0162 and satz_b1_0158,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0159,B1,존댓말 채팅을 유지하니 이모가 좋아하셨어요.,Höflichen Chat beizubehalten gefiel der Tante.,Keeping honorific chat pleased aunt.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0163 and satz_b1_0159,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0160,B1,새벽 메시지는 보내지 않기로 스스로 정했어요.,Mitternachtstexte nicht zu senden beschloss ich selbst.,I decided myself not to send late-night messages.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0164 and satz_b1_0160,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0161,B1,할 말이 없어도 공백만 보내진 않았어요.,Auch ohne Worte sandte ich nicht nur ein Leerzeichen.,Even with nothing to say I did not send only a space.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0165 and satz_b1_0161,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0162,B1,나가기 금지는 서운해 보일 수 있다고 했어요.,"Nicht verlassen, hieß es, weil Gehen gekränkt wirken könne.","They said do not leave, because leaving can look hurt.",rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0166 and satz_b1_0162,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0163,B1,읽은 척하지 말고 나중에 확인한다고 썼어요.,"Nicht so tun als gelesen, schrieb ich, ich prüfe später.",I wrote I would check later instead of pretending to have read.,rights: original; pack: b1_partner_group_chat_1; canonical sentence derives cloze_b1_0167 and satz_b1_0163,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0164,B1,양쪽 집을 하루씩 나누는 표가 필요했어요.,Für beide Elternhäuser brauchten wir einen Tagesplan.,We needed a chart to split both family homes by day.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0168 and satz_b1_0164,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0165,B1,명절 당번이 현우 쪽이라 제 가족에게 미리 사과했어요.,"Der Feiertagsdienst lag bei Hyunwoo, also entschuldigte ich mich bei meiner Familie.","Holiday duty was on Hyunwoo's side, so I apologized to my family in advance.",rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0169 and satz_b1_0165,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0166,B1,연휴 근무가 끼어서 기차표를 다시 샀어요.,"Feiertagsarbeit zwang uns, die Zugtickets neu zu kaufen.",Holiday-week work made us buy the train tickets again.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0170 and satz_b1_0166,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0167,B1,방문 순서는 나이 많은 집부터라고 적혀 있었어요.,Die Besuchsreihenfolge begann beim ältesten Haus.,The visit order started with the oldest household.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0171 and satz_b1_0167,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0168,B1,일정 충돌이 나자 현우가 어머니께 먼저 전화했어요.,Beim Terminkonflikt rief Hyunwoo zuerst die Mutter an.,"When a schedule clash appeared, Hyunwoo called his mother first.",rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0172 and satz_b1_0168,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0169,B1,하루만 가도 되냐고 묻자 아쉽다는 답이 왔어요.,"Ob nur ein Tag reicht, fragte ich, und hörte Bedauern.",I asked if going for only one day was all right and heard regret.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0173 and satz_b1_0169,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0170,B1,못 가는 집에는 영상 인사로 세배를 대신했어요.,"Beim Haus, das wir nicht schafften, ersetzte ein Videogruss die Verbeugung.","For the house we could not visit, a video greeting stood in for the bow.",rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0174 and satz_b1_0170,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0171,B1,선물 분배를 표로 짜니 빈손이 사라졌어요.,Die Geschenkverteilung als Tabelle ließ keine leeren Hände.,Planning the gift split as a table removed empty hands.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0175 and satz_b1_0171,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0172,B1,명절 예산을 넘기지 않으려고 과일만 골랐어요.,"Um das Feiertagsbudget nicht zu sprengen, wählte ich nur Obst.",To stay in the holiday budget I chose only fruit.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0176 and satz_b1_0172,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0173,B1,교통 대란을 피해 새벽 차를 탔어요.,Dem Verkehrschaos wichen wir mit einer Fahrt in der Frühe aus.,We avoided travel chaos by taking a dawn car.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0177 and satz_b1_0173,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0174,B1,일정표 공유를 하니 양쪽 잔소리가 줄었어요.,Den Plan zu teilen verringerte das Nörgeln auf beiden Seiten.,Sharing the schedule reduced nagging on both sides.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0178 and satz_b1_0174,approved,Jin explicit app-integration approval (2026-08-15).
satz_b1_0175,B1,올해는 못 가요를 미리 말하니 실망이 덜했어요.,Dieses Jahr schaffen wir es nicht früh zu sagen milderte die Enttäuschung.,Saying we cannot go this year early softened the disappointment.,rights: original; pack: b1_partner_holiday_plan_1; canonical sentence derives cloze_b1_0179 and satz_b1_0175,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0156,B2,시댁 첫 명절에는 말수를 줄이는 게 안전했어요.,Am ersten Fest im Haus des Ehemanns war weniger Reden sicherer.,"At the first holiday in the husband's family, speaking less was safer.",rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0170 and satz_b2_0156,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0157,B2,처가에서는 제가 손님인데도 설거지를 하겠다고 했어요.,"Im Haus der Ehefrau bot ich den Abwasch an, obwohl ich Gast war.",At the wife's family I offered to wash dishes even as a guest.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0171 and satz_b2_0157,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0158,B2,며느리 역할을 기대하는 눈빛을 현우가 먼저 읽었어요.,"Den Blick, der eine Schwiegertochterrolle erwartete, las Hyunwoo zuerst.",Hyunwoo first read the look that expected a daughter-in-law role.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0172 and satz_b2_0158,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0159,B2,사위 대접이 과해서 자리가 오히려 불편했어요.,"Die Schwiegersohnbehandlung war so fürsorglich, dass der Platz unbequem wurde.",The son-in-law treatment was so extra that the seat felt awkward.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0173 and satz_b2_0159,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0160,B2,양가 눈치를 보느라 선물을 두 세트로 샀어요.,"Um beide Familien zu lesen, kaufte ich Geschenke in zwei Sätzen.","Reading both families, I bought gifts in two sets.",rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0174 and satz_b2_0160,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0161,B2,시월드는 농담 같지만 규칙이 진짜였어요.,"Schwiegerwelt klingt wie ein Witz, die Regeln waren echt.","In-law world sounds like a joke, but the rules were real.",rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0175 and satz_b2_0161,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0162,B2,처가살이는 며칠만이라고 선을 그었어요.,Das Leben bei der Frau Familie begrenzte ich auf wenige Tage.,I drew a line that staying with the wife's family was only a few days.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0176 and satz_b2_0162,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0163,B2,명절 순환을 문서로 적으니 싸움이 줄었어요.,Die Festtagsrotation aufzuschreiben verringerte Streit.,Writing the holiday rotation down reduced fights.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0177 and satz_b2_0163,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0164,B2,시어머니 말씀을 평가하지 않고 현우에게만 확인했어요.,"Die Worte der Schwiegermutter bewertete ich nicht, ich prüfte nur bei Hyunwoo.",I did not judge the mother-in-law's remarks; I only checked with Hyunwoo.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0178 and satz_b2_0164,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0165,B2,장인어른 건강을 묻는 게 날씨보다 안전한 시작이었어요.,Nach der Gesundheit des Schwiegervaters zu fragen war ein sichererer Einstieg als Wetter.,Asking about the father-in-law's health was a safer start than weather.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0179 and satz_b2_0165,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0166,B2,양가 공평은 시간보다 성의로 보여 주려 했어요.,Fairness zwischen den Häusern wollte ich eher durch Sorgfalt als durch Stunden zeigen.,I tried to show fairness between houses through care more than hours.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0180 and satz_b2_0166,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0167,B2,한쪽에만 가면 다음 명절이 더 무거워져요.,Nur zu einer Seite zu gehen macht das nächste Fest schwerer.,Going to only one side makes the next holiday heavier.,rights: original; pack: b2_partner_inlaws_1; canonical sentence derives cloze_b2_0181 and satz_b2_0167,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0168,B2,상견례 장소를 식당으로 정하니 집이 덜 부담됐어요.,Das formelle Kennenlernen ins Restaurant zu legen entlastete das Haus.,Setting the parents' formal meeting at a restaurant eased the house.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0182 and satz_b2_0168,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0169,B2,예식 날짜를 음력과 양력으로 둘 다 적었어요.,Das Hochzeitsdatum schrieb ich im Mond- und Sonnenkalender.,I wrote the wedding date in both lunar and solar calendars.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0183 and satz_b2_0169,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0170,B2,지참금 농담이 나와서 현우가 바로 화제를 접었어요.,"Ein Mitgiftwitz kam, und Hyunwoo beendete das Thema sofort.","A dowry joke appeared, and Hyunwoo closed the topic at once.",rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0184 and satz_b2_0170,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0171,B2,혼수 이야기를 앞에서 하지 말라고 미리 약속했어요.,Über die Aussteuer nicht vor den Eltern zu sprechen hatten wir vorher vereinbart.,We had agreed not to talk about wedding goods in front of them.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0185 and satz_b2_0171,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0172,B2,양가 회의 안건을 세 줄로 줄여 갔어요.,Die Sitzung beider Familien kürzte ich auf drei Punkte.,I cut the both-families meeting agenda to three lines.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0186 and satz_b2_0172,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0173,B2,결혼식 규모는 작게 하자고 먼저 말했어요.,Einen kleinen Hochzeitsumfang schlug ich zuerst vor.,I said first that the wedding scale should stay small.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0187 and satz_b2_0173,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0174,B2,하객 명단이 길어지자 우선순위를 다시 매겼어요.,"Als die Gästeliste wuchs, setzten wir die Reihenfolge neu.","When the guest list grew, we ranked priorities again.",rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0188 and satz_b2_0174,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0175,B2,예단은 형식이 아니라 성의라고 설명했어요.,"Das Brautgeschenk sei Sorgfalt, nicht Form, erklärte ich.","I explained that the bridal gift is care, not form.",rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0189 and satz_b2_0175,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0176,B2,결혼 압박을 농담으로 넘기지 않고 일정을 말했어요.,"Heiratsdruck nicht wegzulachen, sondern einen Zeitrahmen zu nennen, half.",Not laughing off marriage pressure and naming a timeline helped.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0190 and satz_b2_0176,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0177,B2,서로의 속도를 존중한다고 하니 질문이 줄었어요.,Das Tempo des anderen zu achten verringerte die Fragen.,Saying we respect each other's pace reduced the questions.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0191 and satz_b2_0177,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0178,B2,아직 아니에요를 부드럽게 반복하니 더 이상 묻지 않으셨어요.,Noch nicht sanft zu wiederholen stoppte weitere Fragen.,Repeating not yet gently stopped further questions.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0192 and satz_b2_0178,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0179,B2,우리가 정할게요라고 하니 아버지가 한 박자 쉬셨어요.,Wir entscheiden das ließ den Vater einen Schlag innehalten.,Saying we will decide that made father pause a beat.,rights: original; pack: b2_partner_marriage_talk_1; canonical sentence derives cloze_b2_0193 and satz_b2_0179,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0180,B2,호칭 체계를 표로 그리니 실수가 줄었어요.,Das Anredesystem als Tabelle zu zeichnen verringerte Fehler.,Drawing the address-term system as a table reduced slips.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0194 and satz_b2_0180,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0181,B2,어른 앞에서 현우를 이름으로 부르지 않기로 했어요.,Vor den Älteren Hyunwoo nicht beim Namen zu nennen vereinbarten wir.,We agreed not to call Hyunwoo by name in front of elders.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0195 and satz_b2_0181,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0182,B2,동생을 낮춰 부르다가 현우가 기침으로 막아 줬어요.,"Als ich das jüngere Geschwister zu vertraulich anredete, hustete Hyunwoo.","When I addressed the younger sibling too casually, Hyunwoo coughed to stop me.",rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0196 and satz_b2_0182,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0183,B2,같은 나이인데 높여 부르니 오히려 거리가 생겼어요.,Gleichaltrig zu höflich anreden schuf Distanz.,Addressing a same-age sibling too highly created distance.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0197 and satz_b2_0183,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0184,B2,"호칭 정정은 작게, 그리고 바로 했어요.",Die Anredekorektur machte ich leise und sofort.,I made the address-term correction quietly and at once.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0198 and satz_b2_0184,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0185,B2,관계 말을 빼면 문장이 갑자기 차갑게 들렸어요.,Ohne Beziehungswort klang der Satz plötzlich kalt.,Without the relationship word the sentence suddenly sounded cold.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0199 and satz_b2_0185,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0186,B2,사적 호칭은 집 밖에서만 쓰기로 했어요.,Die private Anrede behielten wir für draußen.,We kept the private nickname for outside the house.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0200 and satz_b2_0186,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0187,B2,호칭 질문을 먼저 하니 긴장이 풀렸어요.,Die Anredefrage zuerst zu stellen löste die Anspannung.,Asking the address-term question first eased the tension.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0201 and satz_b2_0187,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0188,B2,잘못된 형이라고 부르는 순간 현우 얼굴이 멈췄어요.,Im Moment des falschen hyeong blieb Hyunwoos Gesicht stehen.,"The moment I used the wrong hyeong, Hyunwoo's face froze.",rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0202 and satz_b2_0188,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0189,B2,호칭 메모를 주머니에 넣고 화장실에서 봤어요.,"Die Anredenotiz lag in der Tasche, ich las sie auf der Toilette.",I kept an address-term note in my pocket and checked it in the bathroom.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0203 and satz_b2_0189,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0190,B2,헷갈리면 다시 여쭤보는 게 침묵보다 나았어요.,Bei Zweifel noch einmal höflich zu fragen war besser als Schweigen.,"When unsure, asking again politely was better than silence.",rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0204 and satz_b2_0190,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0191,B2,호칭을 미루고 성함만 쓰니 갈등이 없었어요.,Die Anrede aufzuschieben und nur den Namen zu nutzen vermied Konflikt.,Postponing the address and using the name avoided conflict.,rights: original; pack: b2_partner_honorific_trap_1; canonical sentence derives cloze_b2_0205 and satz_b2_0191,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0192,B2,제사상 앞에서는 발을 모으고 서 있었어요.,Vor dem Ahnentisch stand ich mit geschlossenen Füßen.,In front of the offering table I stood with my feet together.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0206 and satz_b2_0192,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0193,B2,지방 쓰기는 제가 하지 않고 옆에서 종이만 잡았어요.,"Den Ahnenzettel schrieb ich nicht, ich hielt nur das Papier.",I did not write the name paper; I only held the sheet.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0207 and satz_b2_0193,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0194,B2,술잔 올리기 순서를 놓쳐서 한 박자 늦게 했어요.,Die Reihenfolge beim Darbringen verpasste ich um einen Schlag.,I missed the wine-cup offering order and was one beat late.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0208 and satz_b2_0194,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0195,B2,재배 각도를 현우가 거실에서 다시 보여 줬어요.,Den Winkel der doppelten Verbeugung zeigte Hyunwoo noch einmal im Wohnzimmer.,Hyunwoo showed me the double bow again in the living room.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0209 and satz_b2_0195,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0196,B2,축문은 듣지 못해도 고개를 숙이면 됐어요.,"Den Ritualtext verstand ich nicht, Senken des Kopfes reichte.",I could not follow the prayer text; lowering my head was enough.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0210 and satz_b2_0196,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0197,B2,음복 전에는 음식을 집지 말라고 했어요.,Vor dem Mitessen nach dem Ritual sollte ich nichts nehmen.,They told me not to take food before the after-rite meal.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0211 and satz_b2_0197,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0198,B2,사진 예절은 상 옆이 아니라 끝난 뒤에만이었어요.,"Fotomanieren hieß: nicht neben dem Tisch, erst danach.","Photo manners meant not beside the table, only after.",rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0212 and satz_b2_0198,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0199,B2,제사 역할이 없으면 조용히 서는 게 도움이었어요.,Ohne Ritualaufgabe half ruhiges Stehen.,"With no rite role, standing quietly helped.",rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0213 and satz_b2_0199,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0200,B2,차례 순서를 종이에 적어 주머니에 넣었어요.,Den Ablauf schrieb ich auf Papier und steckte ihn ein.,I wrote the rite order on paper and put it in my pocket.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0214 and satz_b2_0200,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0201,B2,조상님께 인사한다는 설명을 듣고 마음이 차분해졌어요.,"Die Erklärung, den Vorfahren zu grüßen, beruhigte mich.",Hearing that we greet the ancestors calmed me.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0215 and satz_b2_0201,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0202,B2,제사 음식 배치를 건드리지 말라고 눈짓하셨어요.,Die Anordnung der Ritualspeisen nicht zu berühren zeigte ein Blick.,A look said not to touch the arrangement of rite food.,rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0216 and satz_b2_0202,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0203,B2,뜻을 몰라도 예를 갖추면 자리를 지킬 수 있었어요.,Auch ohne den Sinn zu kennen wahrte die Form meinen Platz.,"Even without knowing the meaning, keeping form held my place.",rights: original; pack: b2_partner_ancestral_rite_1; canonical sentence derives cloze_b2_0217 and satz_b2_0203,approved,Jin explicit app-integration approval (2026-08-15).
